"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
78,730;0,21;0,03
78,740;0,21;0,03
78,750;0,21;0,02
78,760;0,21;0,02
78,770;0,21;0,02
78,780;0,21;0,01
78,790;0,21;0,01
78,800;0,21;0,01
78,810;0,21;0,00
78,820;0,21;0,00
78,830;0,21;-0,01
78,840;0,21;-0,01
78,850;0,21;-0,01
78,860;0,21;-0,02
78,870;0,21;-0,02
78,880;0,21;-0,02
78,890;0,21;-0,03
78,900;0,21;-0,03
78,910;0,21;-0,03
78,920;0,21;-0,04
78,930;0,21;-0,04
78,940;0,20;-0,05
78,950;0,20;-0,05
78,960;0,20;-0,05
78,970;0,20;-0,05
78,980;0,20;-0,05
78,990;0,20;-0,06
79,000;0,20;-0,06
79,010;0,20;-0,06
79,020;0,20;-0,06
79,030;0,20;-0,07
79,040;0,20;-0,07
79,050;0,20;-0,07
79,060;0,20;-0,07
79,070;0,20;-0,07
79,080;0,20;-0,07
79,090;0,20;-0,07
79,100;0,19;-0,07
79,110;0,19;-0,07
79,120;0,19;-0,03
79,130;0,19;0,01
79,140;0,19;0,02
79,150;0,19;-0,02
79,160;0,19;-0,07
79,170;0,19;-0,07
79,180;0,19;-0,07
79,190;0,19;-0,07
79,200;0,19;-0,07
79,210;0,19;-0,07
79,220;0,19;-0,07
79,230;0,19;-0,07
79,240;0,19;-0,06
79,250;0,19;-0,06
79,260;0,19;-0,06
79,270;0,19;-0,06
79,280;0,19;-0,06
79,290;0,18;-0,05
79,300;0,18;-0,05
79,310;0,18;-0,05
79,320;0,18;-0,04
79,330;0,18;-0,04
79,340;0,18;-0,04
79,350;0,18;-0,03
79,360;0,18;-0,03
79,370;0,18;-0,03
79,380;0,18;-0,03
79,390;0,18;-0,02
79,400;0,18;-0,02
79,410;0,18;-0,01
79,420;0,18;-0,01
79,430;0,18;0,00
79,440;0,18;0,00
79,450;0,18;-1,50E-4
79,460;0,18;0,00
79,470;0,18;0,01
79,480;0,18;0,01
79,490;0,18;0,01
79,500;0,18;0,02
79,510;0,18;0,03
79,520;0,18;0,03
79,530;0,18;0,03
79,540;0,18;0,03
79,550;0,18;0,03
79,560;0,18;0,04
79,570;0,18;0,04
79,580;0,18;0,04
79,590;0,18;0,05
79,600;0,18;0,05
79,610;0,18;0,05
79,620;0,19;0,06
79,630;0,19;0,06
79,640;0,19;0,06
79,650;0,19;0,06
79,660;0,19;0,06
79,670;0,19;0,07
79,680;0,19;0,07
79,690;0,19;0,06
79,700;0,19;0,07
79,710;0,19;0,03
79,720;0,19;-0,01
79,730;0,19;-0,02
79,740;0,19;0,02
79,750;0,19;0,06
79,760;0,19;0,07
79,770;0,19;0,07
79,780;0,19;0,08
79,790;0,19;0,07
79,800;0,19;0,07
79,810;0,20;0,07
79,820;0,20;0,07
79,830;0,20;0,07
79,840;0,20;0,07
79,850;0,20;0,07
79,860;0,20;0,07
79,870;0,20;0,07
79,880;0,20;0,06
79,890;0,20;0,06
79,900;0,20;0,06
79,910;0,20;0,05
79,920;0,20;0,05
79,930;0,20;0,05
79,940;0,20;0,05
79,950;0,20;0,05
79,960;0,20;0,04
79,970;0,21;0,04
79,980;0,21;0,03
79,990;0,21;0,03
80,000;0,21;0,03
80,010;0,21;0,03
80,020;0,21;0,02
80,030;0,21;0,02
80,040;0,21;0,01
80,050;0,21;0,01
80,060;0,21;0,01
80,070;0,21;0,01
80,080;0,21;3,45E-4
80,090;0,21;-0,01
80,100;0,21;-0,01
80,110;0,21;-0,01
80,120;0,21;-0,01
80,130;0,21;-0,02
80,140;0,21;-0,02
80,150;0,21;-0,02
80,160;0,21;-0,03
80,170;0,21;-0,03
80,180;0,21;-0,04
80,190;0,21;-0,04
80,200;0,20;-0,04
80,210;0,20;-0,04
80,220;0,20;-0,05
80,230;0,20;-0,05
80,240;0,20;-0,05
80,250;0,20;-0,05
80,260;0,20;-0,06
80,270;0,20;-0,06
80,280;0,20;-0,06
80,290;0,20;-0,06
80,300;0,20;-0,06
80,310;0,20;-0,07
80,320;0,20;-0,07
80,330;0,20;-0,07
80,340;0,20;-0,07
80,350;0,20;-0,07
80,360;0,20;-0,07
80,370;0,19;-0,07
80,380;0,19;-0,07
80,390;0,19;-0,07
80,400;0,19;-0,07
80,410;0,19;-0,07
80,420;0,19;-0,07
80,430;0,19;-0,07
80,440;0,19;-0,07
80,450;0,19;-0,07
80,460;0,19;-0,07
80,470;0,19;-0,07
80,480;0,19;-0,06
80,490;0,19;-0,06
80,500;0,19;-0,02
80,510;0,18;0,02
80,520;0,19;0,03
80,530;0,19;-0,01
80,540;0,19;-0,05
80,550;0,19;-0,05
80,560;0,18;-0,05
80,570;0,18;-0,05
80,580;0,18;-0,04
80,590;0,18;-0,04
80,600;0,18;-0,03
80,610;0,18;-0,03
80,620;0,18;-0,03
80,630;0,18;-0,03
80,640;0,18;-0,03
80,650;0,18;-0,03
80,660;0,18;-0,02
80,670;0,18;-0,01
80,680;0,18;-0,01
80,690;0,18;-0,01
80,700;0,18;-0,01
80,710;0,18;0,00
80,720;0,18;0,00
80,730;0,18;0,01
80,740;0,18;0,01
80,750;0,18;0,01
80,760;0,18;0,02
80,770;0,18;0,02
80,780;0,18;0,02
80,790;0,18;0,03
80,800;0,18;0,03
80,810;0,18;0,03
80,820;0,18;0,03
80,830;0,18;0,04
80,840;0,18;0,04
80,850;0,18;0,05
80,860;0,18;0,05
80,870;0,18;0,05
80,880;0,19;0,05
80,890;0,19;0,05
80,900;0,19;0,05
80,910;0,19;0,06
80,920;0,19;0,06
80,930;0,19;0,06
80,940;0,19;0,06
80,950;0,19;0,07
80,960;0,19;0,07
80,970;0,19;0,07
80,980;0,19;0,07
80,990;0,19;0,07
81,000;0,19;0,07
81,010;0,19;0,07
81,020;0,19;0,07
81,030;0,19;0,07
81,040;0,20;0,07
81,050;0,20;0,07
81,060;0,20;0,03
81,070;0,20;-0,02
81,080;0,20;-0,02
81,090;0,20;0,03
81,100;0,20;0,07
81,110;0,20;0,07
81,120;0,20;0,06
81,130;0,20;0,05
81,140;0,20;0,05
81,150;0,20;0,05
81,160;0,20;0,06
81,170;0,20;0,06
81,180;0,20;0,05
81,190;0,20;0,05
81,200;0,20;0,05
81,210;0,20;0,05
81,220;0,20;0,05
81,230;0,20;0,04
81,240;0,20;0,04
81,250;0,21;0,04
81,260;0,21;0,03
81,270;0,21;0,03
81,280;0,21;0,03
81,290;0,21;0,02
81,300;0,21;0,02
81,310;0,21;0,01
81,320;0,21;0,01
81,330;0,21;0,01
81,340;0,21;0,00
81,350;0,21;1,72E-4
81,360;0,21;0,00
81,370;0,21;-0,01
81,380;0,21;-0,01
81,390;0,21;-0,01
81,400;0,21;-0,02
81,410;0,21;-0,02
81,420;0,21;-0,03
81,430;0,21;-0,03
81,440;0,21;-0,03
81,450;0,21;-0,03
81,460;0,20;-0,04
81,470;0,20;-0,04
81,480;0,20;-0,04
81,490;0,20;-0,05
81,500;0,20;-0,05
81,510;0,20;-0,05
81,520;0,20;-0,05
81,530;0,20;-0,06
81,540;0,20;-0,06
81,550;0,20;-0,06
81,560;0,20;-0,06
81,570;0,20;-0,06
81,580;0,20;-0,07
81,590;0,20;-0,07
81,600;0,20;-0,07
81,610;0,20;-0,07
81,620;0,20;-0,06
81,630;0,20;-0,06
81,640;0,19;-0,07
81,650;0,19;-0,07
81,660;0,19;-0,07
81,670;0,19;-0,07
81,680;0,19;-0,07
81,690;0,19;-0,07
81,700;0,19;-0,07
81,710;0,19;-0,07
81,720;0,19;-0,07
81,730;0,19;-0,07
81,740;0,19;-0,06
81,750;0,19;-0,06
81,760;0,19;-0,07
81,770;0,19;-0,07
81,780;0,18;-0,06
81,790;0,18;-0,05
81,800;0,18;-0,01
81,810;0,18;0,03
81,820;0,18;0,03
81,830;0,18;0,00
81,840;0,18;-0,04
81,850;0,18;-0,04
81,860;0,18;-0,04
81,870;0,18;-0,04
81,880;0,18;-0,03
81,890;0,18;-0,03
81,900;0,18;-0,03
81,910;0,18;-0,03
81,920;0,18;-0,02
81,930;0,18;-0,02
81,940;0,18;-0,01
81,950;0,18;-0,01
81,960;0,18;-0,01
81,970;0,18;-0,01
81,980;0,18;-3,01E-4
81,990;0,18;0,01
82,000;0,18;0,01
82,010;0,18;0,01
82,020;0,18;0,01
82,030;0,18;0,02
82,040;0,18;0,02
82,050;0,18;0,02
82,060;0,18;0,03
82,070;0,18;0,03
82,080;0,18;0,03
82,090;0,18;0,03
82,100;0,18;0,04
82,110;0,18;0,04
82,120;0,18;0,04
82,130;0,18;0,05
82,140;0,18;0,05
82,150;0,19;0,05
82,160;0,19;0,06
82,170;0,19;0,06
82,180;0,19;0,06
82,190;0,19;0,06
82,200;0,19;0,06
82,210;0,19;0,06
82,220;0,19;0,06
82,230;0,19;0,06
82,240;0,19;0,07
82,250;0,19;0,07
82,260;0,19;0,07
82,270;0,19;0,07
82,280;0,19;0,07
82,290;0,19;0,07
82,300;0,19;0,07
82,310;0,20;0,07
82,320;0,20;0,07
82,330;0,20;0,07
82,340;0,20;0,06
82,350;0,20;0,06
82,360;0,20;0,02
82,370;0,20;-0,02
82,380;0,20;-0,02
82,390;0,20;0,02
82,400;0,20;0,06
82,410;0,20;0,06
82,420;0,20;0,06
82,430;0,20;0,06
82,440;0,20;0,06
82,450;0,20;0,05
82,460;0,20;0,05
82,470;0,20;0,05
82,480;0,20;0,05
82,490;0,20;0,04
82,500;0,20;0,04
82,510;0,20;0,03
82,520;0,21;0,03
82,530;0,21;0,03
82,540;0,21;0,02
82,550;0,21;0,01
82,560;0,21;0,01
82,570;0,21;0,01
82,580;0,21;0,01
82,590;0,21;0,01
82,600;0,21;0,01
82,610;0,21;0,00
82,620;0,21;0,00
82,630;0,21;-0,01
82,640;0,21;-0,01
82,650;0,21;-0,01
82,660;0,21;-0,01
82,670;0,21;-0,02
82,680;0,21;-0,02
82,690;0,21;-0,03
82,700;0,21;-0,03
82,710;0,20;-0,03
82,720;0,20;-0,03
82,730;0,20;-0,04
82,740;0,20;-0,04
82,750;0,20;-0,04
82,760;0,20;-0,05
82,770;0,20;-0,05
82,780;0,20;-0,05
82,790;0,20;-0,05
82,800;0,20;-0,05
82,810;0,20;-0,06
82,820;0,20;-0,06
82,830;0,20;-0,06
82,840;0,20;-0,06
82,850;0,20;-0,06
82,860;0,20;-0,06
82,870;0,20;-0,07
82,880;0,20;-0,07
82,890;0,20;-0,07
82,900;0,19;-0,07
82,910;0,19;-0,07
82,920;0,19;-0,07
82,930;0,19;-0,07
82,940;0,19;-0,07
82,950;0,19;-0,07
82,960;0,19;-0,07
82,970;0,19;-0,07
82,980;0,19;-0,06
82,990;0,19;-0,07
83,000;0,19;-0,07
83,010;0,19;-0,06
83,020;0,19;-0,05
83,030;0,19;-0,05
83,040;0,19;-0,06
83,050;0,18;-0,06
83,060;0,18;-0,06
83,070;0,18;-0,06
83,080;0,18;-0,05
83,090;0,18;-0,05
83,100;0,18;-0,05
83,110;0,18;-0,05
83,120;0,18;-0,04
83,130;0,18;-0,03
83,140;0,18;0,01
83,150;0,18;0,05
83,160;0,18;0,04
83,170;0,18;0,01
83,180;0,18;-0,02
83,190;0,18;-0,02
83,200;0,18;-0,01
83,210;0,18;-0,01
83,220;0,18;-0,01
83,230;0,18;-0,01
83,240;0,18;0,00
83,250;0,18;0,00
83,260;0,18;0,00
83,270;0,18;0,00
83,280;0,18;-0,02
83,290;0,18;-0,05
83,300;0,18;-0,06
83,310;0,18;-0,04
83,320;0,18;-8,99E-4
83,330;0,18;0,02
83,340;0,18;0,03
83,350;0,18;0,03
83,360;0,18;0,04
83,370;0,18;0,04
83,380;0,18;0,04
83,390;0,18;0,05
83,400;0,18;0,05
83,410;0,18;0,05
83,420;0,18;0,05
83,430;0,18;0,05
83,440;0,18;0,05
83,450;0,18;0,05
83,460;0,19;0,06
83,470;0,19;0,06
83,480;0,19;0,06
83,490;0,19;0,07
83,500;0,19;0,07
83,510;0,19;0,07
83,520;0,19;0,07
83,530;0,19;0,07
83,540;0,19;0,07
83,550;0,19;0,07
83,560;0,19;0,07
83,570;0,19;0,07
83,580;0,19;0,07
83,590;0,19;0,07
83,600;0,19;0,07
83,610;0,20;0,07
83,620;0,20;0,06
83,630;0,20;0,06
83,640;0,20;0,07
83,650;0,20;0,07
83,660;0,20;0,06
83,670;0,20;0,06
83,680;0,20;0,06
83,690;0,20;0,05
83,700;0,20;0,05
83,710;0,20;0,05
83,720;0,20;0,05
83,730;0,20;0,05
83,740;0,20;0,05
83,750;0,20;0,04
83,760;0,20;0,04
83,770;0,20;0,04
83,780;0,20;0,03
83,790;0,20;0,03
83,800;0,20;0,03
83,810;0,21;0,02
83,820;0,21;0,02
83,830;0,21;0,02
83,840;0,21;0,01
83,850;0,21;0,01
83,860;0,21;0,01
83,870;0,21;0,01
83,880;0,21;0,00
83,890;0,21;0,00
83,900;0,21;-0,01
83,910;0,21;-0,01
83,920;0,21;-0,01
83,930;0,21;-0,01
83,940;0,21;-0,02
83,950;0,21;-0,02
83,960;0,21;-0,02
83,970;0,21;-0,02
83,980;0,20;-0,03
83,990;0,20;-0,03
84,000;0,20;-0,04
84,010;0,20;-0,04
84,020;0,20;-0,04
84,030;0,20;-0,05
84,040;0,20;-0,05
84,050;0,20;-0,05
84,060;0,20;-0,05
84,070;0,20;-0,05
84,080;0,20;-0,05
84,090;0,20;-0,06
84,100;0,20;-0,06
84,110;0,20;-0,04
84,120;0,20;-0,01
84,130;0,20;0,02
84,140;0,20;0,00
84,150;0,20;-0,03
84,160;0,20;-0,06
84,170;0,20;-0,06
84,180;0,20;-0,07
84,190;0,20;-0,07
84,200;0,20;-0,07
84,210;0,19;-0,07
84,220;0,19;-0,07
84,230;0,19;-0,07
84,240;0,19;-0,07
84,250;0,19;-0,07
84,260;0,19;-0,06
84,270;0,19;-0,06
84,280;0,19;-0,06
84,290;0,19;-0,06
84,300;0,19;-0,06
84,310;0,19;-0,06
84,320;0,19;-0,05
84,330;0,19;-0,05
84,340;0,19;-0,05
84,350;0,19;-0,05
84,360;0,19;-0,05
84,370;0,18;-0,05
84,380;0,18;-0,04
84,390;0,18;-0,04
84,400;0,18;-0,03
84,410;0,18;-0,03
84,420;0,18;-0,03
84,430;0,18;-0,03
84,440;0,18;-0,03
84,450;0,18;-0,02
84,460;0,18;-0,02
84,470;0,18;-0,02
84,480;0,18;-0,01
84,490;0,18;-0,01
84,500;0,18;0,00
84,510;0,18;0,00
84,520;0,18;-1,51E-4
84,530;0,18;0,00
84,540;0,18;0,01
84,550;0,18;0,01
84,560;0,18;0,01
84,570;0,18;0,02
84,580;0,18;0,02
84,590;0,18;0,03
84,600;0,18;0,03
84,610;0,18;0,03
84,620;0,18;-0,01
84,630;0,18;-0,05
84,640;0,18;-0,05
84,650;0,18;-0,01
84,660;0,18;0,04
84,670;0,18;0,05
84,680;0,18;0,05
84,690;0,18;0,05
84,700;0,18;0,05
84,710;0,18;0,05
84,720;0,19;0,06
84,730;0,19;0,06
84,740;0,19;0,06
84,750;0,19;0,07
84,760;0,19;0,07
84,770;0,19;0,06
84,780;0,19;0,06
84,790;0,19;0,07
84,800;0,19;0,07
84,810;0,19;0,06
84,820;0,19;0,06
84,830;0,19;0,06
84,840;0,19;0,06
84,850;0,19;0,07
84,860;0,19;0,07
84,870;0,19;0,07
84,880;0,20;0,07
84,890;0,20;0,06
84,900;0,20;0,06
84,910;0,20;0,06
84,920;0,20;0,06
84,930;0,20;0,06
84,940;0,20;0,06
84,950;0,20;0,06
84,960;0,20;0,06
84,970;0,20;0,05
84,980;0,20;0,05
84,990;0,20;0,05
85,000;0,20;0,04
85,010;0,20;0,04
85,020;0,20;0,04
85,030;0,20;0,04
85,040;0,20;0,04
85,050;0,20;0,03
85,060;0,20;0,03
85,070;0,20;0,03
85,080;0,21;0,02
85,090;0,21;0,02
85,100;0,21;0,02
85,110;0,21;0,01
85,120;0,21;0,01
85,130;0,21;0,00
85,140;0,21;0,00
85,150;0,21;1,72E-4
85,160;0,21;0,00
85,170;0,21;-0,01
85,180;0,21;-0,01
85,190;0,21;-0,01
85,200;0,21;-0,02
85,210;0,21;-0,02
85,220;0,21;-0,03
85,230;0,20;-0,03
85,240;0,20;-0,03
85,250;0,20;-0,03
85,260;0,20;-0,03
85,270;0,20;-0,04
85,280;0,20;-0,04
85,290;0,20;-0,04
85,300;0,20;-0,05
85,310;0,20;-0,05
85,320;0,20;-0,05
85,330;0,20;-0,05
85,340;0,20;-0,05
85,350;0,20;-0,05
85,360;0,20;-0,06
85,370;0,20;-0,06
85,380;0,20;-0,06
85,390;0,20;-0,01
85,400;0,20;0,03
85,410;0,20;0,02
85,420;0,20;-0,02
85,430;0,20;-0,06
85,440;0,20;-0,06
85,450;0,20;-0,07
85,460;0,20;-0,07
85,470;0,20;-0,07
85,480;0,19;-0,06
85,490;0,19;-0,06
85,500;0,19;-0,07
85,510;0,19;-0,07
85,520;0,19;-0,06
85,530;0,19;-0,06
85,540;0,19;-0,06
85,550;0,19;-0,06
85,560;0,19;-0,06
85,570;0,19;-0,06
85,580;0,19;-0,05
85,590;0,19;-0,05
85,600;0,19;-0,05
85,610;0,19;-0,05
85,620;0,19;-0,05
85,630;0,19;-0,05
85,640;0,19;-0,05
85,650;0,18;-0,04
85,660;0,18;-0,04
85,670;0,18;-0,04
85,680;0,18;-0,03
85,690;0,18;-0,03
85,700;0,18;-0,03
85,710;0,18;-0,02
85,720;0,18;-0,02
85,730;0,18;-0,02
85,740;0,18;-0,02
85,750;0,18;-0,01
85,760;0,18;-0,01
85,770;0,18;0,00
85,780;0,18;0,00
85,790;0,18;-1,51E-4
85,800;0,18;0,00
85,810;0,18;0,01
85,820;0,18;0,01
85,830;0,18;0,02
85,840;0,18;0,02
85,850;0,18;0,02
85,860;0,18;0,02
85,870;0,18;0,03
85,880;0,18;0,03
85,890;0,18;0,03
85,900;0,18;0,03
85,910;0,18;0,04
85,920;0,18;0,04
85,930;0,19;0,04
85,940;0,19;0,04
85,950;0,19;0,02
85,960;0,19;-0,02
85,970;0,19;-0,04
85,980;0,18;-0,01
85,990;0,19;0,04
86,000;0,19;0,05
86,010;0,19;0,05
86,020;0,19;0,05
86,030;0,19;0,06
86,040;0,19;0,06
86,050;0,19;0,06
86,060;0,19;0,06
86,070;0,19;0,07
86,080;0,19;0,07
86,090;0,19;0,07
86,100;0,19;0,07
86,110;0,19;0,07
86,120;0,19;0,07
86,130;0,19;0,07
86,140;0,19;0,06
86,150;0,20;0,06
86,160;0,20;0,06
86,170;0,20;0,06
86,180;0,20;0,06
86,190;0,20;0,06
86,200;0,20;0,06
86,210;0,20;0,06
86,220;0,20;0,05
86,230;0,20;0,05
86,240;0,20;0,05
86,250;0,20;0,05
86,260;0,20;0,05
86,270;0,20;0,05
86,280;0,20;0,04
86,290;0,20;0,04
86,300;0,20;0,04
86,310;0,20;0,03
86,320;0,20;0,03
86,330;0,20;0,03
86,340;0,20;0,02
86,350;0,20;0,02
86,360;0,21;0,02
86,370;0,21;0,02
86,380;0,21;0,01
86,390;0,21;0,01
86,400;0,21;0,01
86,410;0,21;0,01
86,420;0,21;3,43E-4
86,430;0,21;-0,01
86,440;0,21;-0,01
86,450;0,21;-0,01
86,460;0,21;-0,01
86,470;0,21;-0,02
86,480;0,21;-0,02
86,490;0,20;-0,02
86,500;0,20;-0,03
86,510;0,20;-0,03
86,520;0,20;-0,03
86,530;0,20;-0,04
86,540;0,20;-0,04
86,550;0,20;-0,04
86,560;0,20;-0,04
86,570;0,20;-0,04
86,580;0,20;-0,05
86,590;0,20;-0,05
86,600;0,20;-0,05
86,610;0,20;-0,06
86,620;0,20;-0,06
86,630;0,20;-0,06
86,640;0,20;-0,06
86,650;0,20;-0,06
86,660;0,20;-0,06
86,670;0,20;-0,06
86,680;0,20;-0,06
86,690;0,20;-0,06
86,700;0,19;-0,06
86,710;0,19;-0,07
86,720;0,19;-0,07
86,730;0,19;-0,07
86,740;0,19;-0,07
86,750;0,19;-0,06
86,760;0,19;-0,05
86,770;0,19;0,00
86,780;0,19;0,03
86,790;0,19;0,02
86,800;0,19;-0,02
86,810;0,19;-0,06
86,820;0,19;-0,05
86,830;0,19;-0,05
86,840;0,19;-0,06
86,850;0,19;-0,06
86,860;0,19;-0,05
86,870;0,19;-0,05
86,880;0,19;-0,05
86,890;0,19;-0,05
86,900;0,19;-0,04
86,910;0,19;-0,04
86,920;0,18;-0,04
86,930;0,18;-0,04
86,940;0,18;-0,03
86,950;0,18;-0,03
86,960;0,18;-0,03
86,970;0,18;-0,03
86,980;0,18;-0,03
86,990;0,18;-0,02
87,000;0,18;-0,01
87,010;0,18;-0,01
87,020;0,18;-0,01
87,030;0,18;-0,01
87,040;0,18;0,00
87,050;0,18;-1,52E-4
87,060;0,18;0,00
87,070;0,18;0,01
87,080;0,18;0,01
87,090;0,18;0,01
87,100;0,18;0,01
87,110;0,18;0,02
87,120;0,18;0,02
87,130;0,18;0,03
87,140;0,18;0,03
87,150;0,18;0,03
87,160;0,18;0,03
87,170;0,18;0,03
87,180;0,18;0,04
87,190;0,19;0,04
87,200;0,19;0,04
87,210;0,19;0,05
87,220;0,19;0,05
87,230;0,19;0,05
87,240;0,19;0,05
87,250;0,19;0,05
87,260;0,19;0,05
87,270;0,19;0,06
87,280;0,19;0,06
87,290;0,19;0,06
87,300;0,19;0,06
87,310;0,19;0,06
87,320;0,19;0,06
87,330;0,19;0,06
87,340;0,19;0,02
87,350;0,19;-0,03
87,360;0,19;-0,02
87,370;0,19;0,02
87,380;0,19;0,06
87,390;0,19;0,05
87,400;0,19;0,05
87,410;0,19;0,06
87,420;0,20;0,06
87,430;0,20;0,06
87,440;0,20;0,06
87,450;0,20;0,06
87,460;0,20;0,06
87,470;0,20;0,05
87,480;0,20;0,05
87,490;0,20;0,06
87,500;0,20;0,05
87,510;0,20;0,05
87,520;0,20;0,05
87,530;0,20;0,05
87,540;0,20;0,04
87,550;0,20;0,04
87,560;0,20;0,04
87,570;0,20;0,04
87,580;0,20;0,03
87,590;0,20;0,03
87,600;0,20;0,03
87,610;0,20;0,03
87,620;0,20;0,02
87,630;0,20;0,02
87,640;0,21;0,01
87,650;0,21;0,01
87,660;0,21;0,01
87,670;0,21;0,01
87,680;0,21;0,00
87,690;0,21;0,00
87,700;0,21;-0,01
87,710;0,21;-0,01
87,720;0,21;-0,01
87,730;0,21;-0,01
87,740;0,20;-0,02
87,750;0,20;-0,02
87,760;0,20;-0,03
87,770;0,20;-0,03
87,780;0,20;-0,03
87,790;0,20;-0,03
87,800;0,20;-0,03
87,810;0,20;-0,04
87,820;0,20;-0,04
87,830;0,20;-0,04
87,840;0,20;-0,04
87,850;0,20;-0,05
87,860;0,20;-0,05
87,870;0,20;-0,05
87,880;0,20;-0,05
87,890;0,20;-0,05
87,900;0,20;-0,06
87,910;0,20;-0,06
87,920;0,20;-0,06
87,930;0,20;-0,06
87,940;0,20;-0,06
87,950;0,20;-0,06
87,960;0,19;-0,06
87,970;0,19;-0,06
87,980;0,19;-0,06
87,990;0,19;-0,06
88,000;0,19;-0,06
88,010;0,19;-0,07
88,020;0,19;-0,07
88,030;0,19;-0,06
88,040;0,19;-0,06
88,050;0,19;-0,06
88,060;0,19;-0,06
88,070;0,19;-0,06
88,080;0,19;-0,06
88,090;0,19;-0,05
88,100;0,19;-0,05
88,110;0,19;-0,05
88,120;0,19;-0,05
88,130;0,18;-0,04
88,140;0,18;0,01
88,150;0,18;0,04
88,160;0,19;0,03
88,170;0,19;-0,01
88,180;0,19;-0,04
88,190;0,18;-0,04
88,200;0,18;-0,03
88,210;0,18;-0,03
88,220;0,18;-0,03
88,230;0,18;-0,03
88,240;0,18;-0,02
88,250;0,18;-0,02
88,260;0,18;-0,02
88,270;0,18;-0,01
88,280;0,18;-0,01
88,290;0,18;-0,01
88,300;0,18;-0,01
88,310;0,18;0,00
88,320;0,18;0,00
88,330;0,18;0,01
88,340;0,18;0,01
88,350;0,18;0,01
88,360;0,18;0,01
88,370;0,18;0,02
88,380;0,18;0,02
88,390;0,18;0,02
88,400;0,18;0,03
88,410;0,18;0,03
88,420;0,18;0,03
88,430;0,18;0,03
88,440;0,18;0,03
88,450;0,19;0,04
88,460;0,19;0,04
88,470;0,19;0,04
88,480;0,19;0,05
88,490;0,19;0,05
88,500;0,19;0,05
88,510;0,19;0,05
88,520;0,19;0,05
88,530;0,19;0,05
88,540;0,19;0,06
88,550;0,19;0,06
88,560;0,19;0,06
88,570;0,19;0,06
88,580;0,19;0,06
88,590;0,19;0,06
88,600;0,19;0,06
88,610;0,19;0,06
88,620;0,19;0,06
88,630;0,19;0,06
88,640;0,20;0,06
88,650;0,20;0,06
88,660;0,20;0,06
88,670;0,20;0,06
88,680;0,20;0,01
88,690;0,20;-0,03
88,700;0,20;-0,03
88,710;0,20;0,02
88,720;0,20;0,05
88,730;0,20;0,06
88,740;0,20;0,06
88,750;0,20;0,05
88,760;0,20;0,05
88,770;0,20;0,04
88,780;0,20;0,04
88,790;0,20;0,04
88,800;0,20;0,04
88,810;0,20;0,04
88,820;0,20;0,04
88,830;0,20;0,04
88,840;0,20;0,03
88,850;0,20;0,03
88,860;0,20;0,03
88,870;0,20;0,03
88,880;0,20;0,02
88,890;0,20;0,02
88,900;0,20;0,02
88,910;0,20;0,01
88,920;0,20;0,01
88,930;0,20;0,01
88,940;0,20;0,01
88,950;0,21;0,00
88,960;0,21;0,00
88,970;0,20;-0,01
88,980;0,20;-0,01
88,990;0,20;-0,01
89,000;0,20;-0,01
89,010;0,20;-0,02
89,020;0,20;-0,02
89,030;0,20;-0,03
89,040;0,20;-0,03
89,050;0,20;-0,03
89,060;0,20;-0,03
89,070;0,20;-0,03
89,080;0,20;-0,03
89,090;0,20;-0,04
89,100;0,20;-0,04
89,110;0,20;-0,04
89,120;0,20;-0,05
89,130;0,20;-0,05
89,140;0,20;-0,05
89,150;0,20;-0,05
89,160;0,20;-0,05
89,170;0,20;-0,06
89,180;0,20;-0,06
89,190;0,20;-0,06
89,200;0,20;-0,06
89,210;0,20;-0,06
89,220;0,20;-0,06
89,230;0,19;-0,06
89,240;0,19;-0,06
89,250;0,19;-0,06
89,260;0,19;-0,05
89,270;0,19;-0,05
89,280;0,19;-0,06
89,290;0,19;-0,06
89,300;0,19;-0,06
89,310;0,19;-0,06
89,320;0,19;-0,06
89,330;0,19;-0,06
89,340;0,19;-0,06
89,350;0,19;-0,06
89,360;0,19;-0,06
89,370;0,19;-0,05
89,380;0,19;-0,05
89,390;0,19;-0,05
89,400;0,18;-0,05
89,410;0,18;-0,05
89,420;0,18;-0,05
89,430;0,18;-0,04
89,440;0,18;-0,04
89,450;0,18;-0,04
89,460;0,18;-0,03
89,470;0,18;-0,03
89,480;0,18;0,01
89,490;0,18;0,05
89,500;0,18;0,05
89,510;0,18;0,02
89,520;0,18;-0,01
89,530;0,18;-0,02
89,540;0,18;-0,01
89,550;0,18;-0,01
89,560;0,18;-0,01
89,570;0,18;-0,01
89,580;0,18;0,00
89,590;0,18;0,00
89,600;0,18;0,01
89,610;0,18;0,01
89,620;0,18;0,01
89,630;0,18;0,01
89,640;0,18;0,02
89,650;0,18;0,02
89,660;0,18;0,02
89,670;0,18;0,03
89,680;0,18;0,03
89,690;0,18;0,03
89,700;0,18;0,03
89,710;0,18;0,03
89,720;0,19;0,03
89,730;0,19;0,04
89,740;0,19;0,04
89,750;0,19;0,05
89,760;0,19;0,05
89,770;0,19;0,05
89,780;0,19;0,05
89,790;0,19;0,05
89,800;0,19;0,06
89,810;0,19;0,05
89,820;0,19;0,05
89,830;0,19;0,06
89,840;0,19;0,06
89,850;0,19;0,06
89,860;0,19;0,06
89,870;0,19;0,06
