"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
203,000;-0,09;0,08;4,92
203,010;-0,09;0,14;5,71
203,020;-0,08;0,21;4,62
203,030;-0,08;0,26;1,71
203,040;-0,08;0,24;0,08
203,050;-0,08;0,21;1,66
203,060;-0,08;0,26;4,87
203,070;-0,07;0,34;5,71
203,080;-0,07;0,40;3,69
203,090;-0,06;0,41;1,89
203,100;-0,06;0,41;1,37
203,110;-0,06;0,44;1,58
203,120;-0,05;0,45;1,38
203,130;-0,05;0,46;1,31
203,140;-0,04;0,47;1,64
203,150;-0,04;0,50;1,43
203,160;-0,03;0,51;0,76
203,170;-0,03;0,51;0,10
203,180;-0,02;0,51;-0,01
203,190;-0,02;0,51;0,16
203,200;-0,01;0,51;0,04
203,210;-0,01;0,51;-0,43
203,220;-9,63E-4;0,51;-0,97
203,230;0,00;0,49;-1,29
203,240;0,01;0,48;-1,28
203,250;0,01;0,46;-1,26
203,260;0,02;0,45;-1,48
203,270;0,02;0,44;-1,92
203,280;0,03;0,41;-2,32
203,290;0,03;0,39;-2,51
203,300;0,03;0,36;-2,61
203,310;0,04;0,34;-2,74
203,320;0,04;0,31;-2,94
203,330;0,04;0,28;-3,09
203,340;0,05;0,25;-3,18
203,350;0,05;0,22;-3,32
203,360;0,05;0,18;-3,52
203,370;0,05;0,14;-3,63
203,380;0,05;0,11;-3,59
203,390;0,06;0,07;-3,49
203,400;0,06;0,04;-3,48
203,410;0,06;0,00;-3,57
203,420;0,06;-0,03;-3,68
203,430;0,06;-0,07;-3,73
203,440;0,05;-0,11;-3,70
203,450;0,05;-0,15;-3,56
203,460;0,05;-0,18;-3,32
203,470;0,05;-0,21;-3,12
203,480;0,05;-0,24;-3,06
203,490;0,04;-0,27;-3,07
203,500;0,04;-0,30;-2,99
203,510;0,04;-0,33;-2,80
203,520;0,04;-0,36;-2,61
203,530;0,03;-0,39;-2,42
203,540;0,03;-0,41;-2,18
203,550;0,02;-0,43;-1,89
203,560;0,02;-0,45;-1,65
203,570;0,01;-0,46;-1,45
203,580;0,01;-0,48;-1,35
203,590;0,00;-0,49;-1,27
203,600;-2,70E-4;-0,50;-1,01
203,610;-0,01;-0,51;-0,44
203,620;-0,01;-0,51;0,30
203,630;-0,02;-0,50;0,77
203,640;-0,02;-0,49;0,79
203,650;-0,03;-0,49;0,54
203,660;-0,03;-0,48;0,42
203,670;-0,04;-0,48;0,60
203,680;-0,04;-0,47;0,97
203,690;-0,04;-0,46;0,82
203,700;-0,05;-0,44;0,66
203,710;-0,05;-0,46;1,58
203,720;-0,06;-0,43;3,08
203,730;-0,06;-0,38;3,60
203,740;-0,07;-0,34;2,75
203,750;-0,07;-0,33;2,46
203,760;-0,07;-0,31;3,02
203,770;-0,08;-0,26;3,04
203,780;-0,08;-0,24;2,69
203,790;-0,08;-0,23;3,31
203,800;-0,08;-0,18;4,75
203,810;-0,08;-0,12;5,31
203,820;-0,08;-0,06;4,61
203,830;-0,09;-0,03;3,53
203,840;-0,08;0,01;2,83
203,850;-0,09;0,03;3,31
203,860;-0,08;0,05;4,66
203,870;-0,08;0,12;5,78
203,880;-0,08;0,19;5,03
203,890;-0,08;0,24;2,52
203,900;-0,08;0,24;0,28
203,910;-0,08;0,22;0,22
203,920;-0,07;0,22;2,65
203,930;-0,07;0,27;5,34
203,940;-0,07;0,35;5,50
203,950;-0,06;0,41;3,13
203,960;-0,06;0,41;1,15
203,970;-0,05;0,40;0,91
203,980;-0,05;0,43;1,53
203,990;-0,05;0,45;1,49
204,000;-0,04;0,46;1,23
204,010;-0,04;0,47;1,39
204,020;-0,03;0,49;1,33
204,030;-0,03;0,50;0,77
204,040;-0,02;0,50;0,03
204,050;-0,02;0,50;-0,33
204,060;-0,01;0,49;-0,33
204,070;-0,01;0,49;-0,32
204,080;0,00;0,49;-0,45
204,090;0,00;0,48;-0,68
204,100;0,01;0,47;-1,01
204,110;0,01;0,46;-1,40
204,120;0,02;0,45;-1,74
204,130;0,02;0,43;-1,94
204,140;0,02;0,41;-2,03
204,150;0,03;0,39;-2,17
204,160;0,03;0,36;-2,41
204,170;0,04;0,34;-2,65
204,180;0,04;0,31;-2,85
204,190;0,04;0,28;-2,99
204,200;0,04;0,25;-3,09
204,210;0,05;0,22;-3,19
204,220;0,05;0,19;-3,28
204,230;0,05;0,15;-3,43
204,240;0,05;0,12;-3,53
204,250;0,05;0,08;-3,53
204,260;0,05;0,05;-3,53
204,270;0,05;0,01;-3,54
204,280;0,05;-0,03;-3,55
204,290;0,05;-0,06;-3,45
204,300;0,05;-0,09;-3,35
204,310;0,05;-0,13;-3,35
204,320;0,05;-0,16;-3,35
204,330;0,05;-0,19;-3,32
204,340;0,05;-0,23;-3,17
204,350;0,04;-0,26;-3,03
204,360;0,04;-0,29;-2,89
204,370;0,04;-0,32;-2,71
204,380;0,03;-0,34;-2,47
204,390;0,03;-0,37;-2,22
204,400;0,03;-0,39;-2,07
204,410;0,02;-0,41;-1,98
204,420;0,02;-0,43;-1,84
204,430;0,01;-0,44;-1,64
204,440;0,01;-0,46;-1,50
204,450;0,01;-0,47;-1,33
204,460;9,36E-4;-0,49;-0,92
204,470;0,00;-0,49;-0,29
204,480;-0,01;-0,49;0,27
204,490;-0,01;-0,49;0,48
204,500;-0,02;-0,48;0,44
204,510;-0,02;-0,48;0,34
204,520;-0,03;-0,47;0,33
204,530;-0,03;-0,47;0,49
204,540;-0,04;-0,47;0,32
204,550;-0,04;-0,46;-0,23
204,560;-0,05;-0,47;0,29
204,570;-0,05;-0,48;2,27
204,580;-0,06;-0,42;4,10
204,590;-0,06;-0,37;3,65
204,600;-0,06;-0,34;2,06
204,610;-0,07;-0,35;2,13
204,620;-0,07;-0,32;3,31
204,630;-0,07;-0,26;4,01
204,640;-0,08;-0,23;3,52
204,650;-0,08;-0,20;3,14
204,660;-0,08;-0,17;3,47
204,670;-0,08;-0,13;3,78
204,680;-0,08;-0,09;3,84
204,690;-0,08;-0,05;3,59
204,700;-0,08;-0,02;3,48
204,710;-0,08;0,01;3,58
204,720;-0,08;0,05;3,64
204,730;-0,08;0,09;3,45
204,740;-0,08;0,12;3,18
204,750;-0,08;0,15;3,36
204,760;-0,08;0,19;3,82
204,770;-0,08;0,23;3,81
204,780;-0,07;0,27;3,18
204,790;-0,07;0,29;2,55
204,800;-0,07;0,32;2,93
204,810;-0,06;0,34;3,41
204,820;-0,06;0,40;3,05
204,830;-0,06;0,41;2,28
204,840;-0,05;0,43;1,63
204,850;-0,05;0,45;1,55
204,860;-0,04;0,46;1,11
204,870;-0,04;0,48;0,87
204,880;-0,03;0,47;0,75
204,890;-0,03;0,49;0,31
204,900;-0,02;0,49;0,00
204,910;-0,02;0,48;-0,01
204,920;-0,01;0,49;0,22
204,930;-0,01;0,49;-0,14
204,940;0,00;0,49;-0,79
204,950;9,73E-5;0,47;-1,09
204,960;0,00;0,46;-1,13
204,970;0,01;0,45;-1,26
204,980;0,01;0,44;-1,50
204,990;0,02;0,42;-1,73
205,000;0,02;0,40;-2,03
205,010;0,03;0,38;-2,27
205,020;0,03;0,35;-2,42
205,030;0,03;0,33;-2,47
205,040;0,04;0,31;-2,55
205,050;0,04;0,28;-2,74
205,060;0,04;0,25;-2,98
205,070;0,04;0,22;-3,23
205,080;0,05;0,19;-3,34
205,090;0,05;0,15;-3,30
205,100;0,05;0,12;-3,24
205,110;0,05;0,09;-3,28
205,120;0,05;0,06;-3,39
205,130;0,05;0,02;-3,44
205,140;0,05;-0,01;-3,44
205,150;0,05;-0,05;-3,44
205,160;0,05;-0,08;-3,45
205,170;0,05;-0,12;-3,41
205,180;0,05;-0,15;-3,27
205,190;0,05;-0,18;-3,08
205,200;0,04;-0,21;-2,92
205,210;0,04;-0,24;-2,88
205,220;0,04;-0,27;-2,84
205,230;0,04;-0,30;-2,71
205,240;0,03;-0,32;-2,47
205,250;0,03;-0,35;-2,22
205,260;0,03;-0,37;-2,07
205,270;0,02;-0,39;-1,98
205,280;0,02;-0,41;-1,84
205,290;0,01;-0,43;-1,60
205,300;0,01;-0,44;-1,36
205,310;0,01;-0,45;-1,13
205,320;0,00;-0,46;-0,84
205,330;0,00;-0,47;-0,55
205,340;-0,01;-0,47;-0,30
205,350;-0,01;-0,48;-0,12
205,360;-0,02;-0,48;0,16
205,370;-0,02;-0,47;0,50
205,380;-0,03;-0,47;0,80
205,390;-0,03;-0,46;1,01
205,400;-0,04;-0,45;1,04
205,410;-0,04;-0,43;0,54
205,420;-0,04;-0,43;0,29
205,430;-0,05;-0,44;0,91
205,440;-0,05;-0,42;2,29
205,450;-0,06;-0,39;3,07
205,460;-0,06;-0,35;2,96
205,470;-0,07;-0,33;3,12
205,480;-0,07;-0,30;3,00
205,490;-0,07;-0,25;2,48
205,500;-0,07;-0,25;1,86
205,510;-0,08;-0,23;2,72
205,520;-0,08;-0,20;4,32
205,530;-0,08;-0,13;4,92
205,540;-0,08;-0,09;4,31
205,550;-0,08;-0,05;3,36
205,560;-0,08;-0,02;3,10
205,570;-0,08;0,01;3,19
205,580;-0,08;0,04;3,34
205,590;-0,08;0,08;3,34
205,600;-0,08;0,11;3,43
205,610;-0,08;0,14;3,54
205,620;-0,08;0,18;3,42
205,630;-0,07;0,21;3,62
205,640;-0,07;0,24;4,40
205,650;-0,07;0,30;4,35
205,660;-0,07;0,36;2,79
205,670;-0,06;0,36;0,80
205,680;-0,06;0,35;0,75
205,690;-0,06;0,35;2,36
205,700;-0,05;0,40;2,83
205,710;-0,05;0,44;1,88
205,720;-0,04;0,43;0,74
205,730;-0,04;0,44;1,01
205,740;-0,04;0,45;1,63
205,750;-0,03;0,48;0,88
205,760;-0,02;0,49;-0,13
205,770;-0,02;0,46;-0,36
205,780;-0,02;0,47;0,02
205,790;-0,01;0,48;-0,10
205,800;-0,01;0,47;-0,66
205,810;0,00;0,46;-0,76
205,820;0,00;0,45;-0,73
205,830;0,01;0,45;-1,10
205,840;0,01;0,43;-1,56
205,850;0,02;0,41;-1,71
205,860;0,02;0,40;-1,74
205,870;0,02;0,38;-1,96
205,880;0,03;0,36;-2,36
205,890;0,03;0,33;-2,62
205,900;0,03;0,30;-2,67
205,910;0,04;0,28;-2,66
205,920;0,04;0,25;-2,75
205,930;0,04;0,22;-2,94
205,940;0,04;0,19;-3,09
205,950;0,05;0,16;-3,18
205,960;0,05;0,13;-3,33
205,970;0,05;0,10;-3,49
205,980;0,05;0,06;-3,46
205,990;0,05;0,02;-3,26
206,000;0,05;-0,01;-3,14
206,010;0,05;-0,04;-3,24
206,020;0,05;-0,07;-3,35
206,030;0,05;-0,11;-3,31
206,040;0,05;-0,14;-3,21
206,050;0,05;-0,17;-3,12
206,060;0,04;-0,20;-3,02
206,070;0,04;-0,23;-2,93
206,080;0,04;-0,26;-2,84
206,090;0,04;-0,29;-2,66
206,100;0,03;-0,31;-2,37
206,110;0,03;-0,33;-2,16
206,120;0,03;-0,35;-2,11
206,130;0,02;-0,38;-2,08
206,140;0,02;-0,40;-1,85
206,150;0,02;-0,42;-1,51
206,160;0,01;-0,43;-1,26
206,170;0,01;-0,44;-1,12
206,180;0,00;-0,45;-0,98
206,190;0,00;-0,46;-0,70
206,200;-0,01;-0,47;-0,36
206,210;-0,01;-0,47;-0,07
206,220;-0,02;-0,47;0,17
206,230;-0,02;-0,46;0,45
206,240;-0,03;-0,46;0,84
206,250;-0,03;-0,45;1,19
206,260;-0,03;-0,43;1,32
206,270;-0,04;-0,42;1,03
206,280;-0,04;-0,41;0,74
206,290;-0,05;-0,41;1,04
206,300;-0,05;-0,40;1,92
206,310;-0,06;-0,37;2,63
206,320;-0,06;-0,33;2,76
206,330;-0,06;-0,31;2,31
206,340;-0,06;-0,28;1,47
206,350;-0,07;-0,28;0,96
206,360;-0,07;-0,28;1,65
206,370;-0,07;-0,26;3,55
206,380;-0,08;-0,20;4,99
206,390;-0,08;-0,14;5,62
206,400;-0,08;-0,10;5,31
206,410;-0,08;-0,03;4,53
206,420;-0,08;0,00;3,15
206,430;-0,08;0,03;1,60
206,440;-0,08;0,03;1,85
206,450;-0,08;0,04;3,50
206,460;-0,08;0,10;5,56
206,470;-0,08;0,17;5,40
206,480;-0,07;0,24;3,15
206,490;-0,07;0,23;0,89
206,500;-0,07;0,23;0,18
206,510;-0,07;0,23;1,64
206,520;-0,06;0,25;3,52
206,530;-0,06;0,31;4,46
206,540;-0,06;0,36;3,45
206,550;-0,05;0,39;1,80
206,560;-0,05;0,38;1,14
206,570;-0,05;0,40;1,23
206,580;-0,04;0,42;1,39
206,590;-0,04;0,42;1,20
206,600;-0,03;0,44;1,07
206,610;-0,03;0,45;0,85
206,620;-0,03;0,46;0,35
206,630;-0,02;0,46;0,14
206,640;-0,02;0,45;0,20
206,650;-0,01;0,46;0,08
206,660;-0,01;0,46;-0,34
206,670;0,00;0,45;-0,80
206,680;0,00;0,44;-0,94
206,690;0,01;0,43;-1,06
206,700;0,01;0,42;-1,40
206,710;0,01;0,41;-1,74
206,720;0,02;0,39;-1,95
206,730;0,02;0,37;-2,00
206,740;0,03;0,35;-2,03
206,750;0,03;0,33;-2,17
206,760;0,03;0,30;-2,40
206,770;0,04;0,28;-2,70
206,780;0,04;0,25;-2,90
206,790;0,04;0,22;-2,96
206,800;0,04;0,19;-2,90
206,810;0,04;0,16;-2,94
206,820;0,05;0,13;-3,14
206,830;0,05;0,10;-3,29
206,840;0,05;0,06;-3,30
206,850;0,05;0,03;-3,21
206,860;0,05;3,13E-4;-3,15
206,870;0,05;-0,03;-3,15
206,880;0,05;-0,06;-3,16
206,890;0,05;-0,09;-3,16
206,900;0,05;-0,13;-3,16
206,910;0,04;-0,16;-3,16
206,920;0,04;-0,19;-3,12
206,930;0,04;-0,22;-2,99
206,940;0,04;-0,25;-2,75
206,950;0,04;-0,28;-2,50
206,960;0,03;-0,30;-2,36
206,970;0,03;-0,32;-2,27
206,980;0,03;-0,35;-2,13
206,990;0,02;-0,37;-1,89
207,000;0,02;-0,38;-1,65
207,010;0,01;-0,40;-1,46
207,020;0,01;-0,41;-1,27
207,030;0,01;-0,42;-1,03
207,040;0,00;-0,43;-0,78
207,050;0,00;-0,44;-0,64
207,060;-0,01;-0,44;-0,50
207,070;-0,01;-0,45;-0,30
207,080;-0,02;-0,45;-0,15
207,090;-0,02;-0,45;-0,11
207,100;-0,02;-0,45;6,75E-4
207,110;-0,03;-0,45;0,60
207,120;-0,03;-0,45;1,58
207,130;-0,04;-0,42;2,22
207,140;-0,04;-0,39;1,96
207,150;-0,05;-0,38;1,33
207,160;-0,05;-0,37;0,84
207,170;-0,05;-0,36;1,08
207,180;-0,06;-0,36;2,14
207,190;-0,06;-0,33;3,07
207,200;-0,06;-0,28;2,98
207,210;-0,07;-0,26;2,03
207,220;-0,07;-0,25;2,40
207,230;-0,07;-0,23;3,87
207,240;-0,07;-0,16;4,02
207,250;-0,07;-0,12;3,21
207,260;-0,08;-0,12;3,09
207,270;-0,08;-0,07;4,26
207,280;-0,08;-0,02;4,24
207,290;-0,08;0,03;2,87
207,300;-0,08;0,03;2,80
207,310;-0,08;0,06;3,83
207,320;-0,08;0,13;4,48
207,330;-0,07;0,16;3,18
207,340;-0,07;0,19;1,94
207,350;-0,07;0,18;2,12
207,360;-0,07;0,22;2,62
207,370;-0,07;0,26;2,65
207,380;-0,06;0,27;2,18
207,390;-0,06;0,29;2,27
207,400;-0,06;0,32;2,58
207,410;-0,05;0,35;2,46
207,420;-0,05;0,37;1,98
207,430;-0,05;0,39;1,55
207,440;-0,04;0,40;1,20
207,450;-0,04;0,41;1,05
207,460;-0,03;0,42;1,01
207,470;-0,03;0,43;0,93
207,480;-0,03;0,44;0,65
207,490;-0,02;0,44;0,25
207,500;-0,02;0,44;0,06
207,510;-0,01;0,44;-0,07
207,520;-0,01;0,44;-0,35
207,530;0,00;0,44;-0,74
207,540;9,86E-4;0,43;-1,04
207,550;0,01;0,42;-1,14
207,560;0,01;0,40;-1,18
207,570;0,01;0,39;-1,32
207,580;0,02;0,38;-1,50
207,590;0,02;0,36;-1,74
207,600;0,02;0,35;-2,02
207,610;0,03;0,32;-2,36
207,620;0,03;0,30;-2,62
207,630;0,03;0,27;-2,67
207,640;0,04;0,24;-2,67
207,650;0,04;0,22;-2,70
207,660;0,04;0,19;-2,85
207,670;0,04;0,16;-3,00
207,680;0,04;0,13;-3,10
207,690;0,05;0,10;-3,15
207,700;0,05;0,07;-3,15
207,710;0,05;0,03;-3,16
207,720;0,05;0,00;-3,11
207,730;0,05;-0,03;-3,06
207,740;0,05;-0,06;-3,05
207,750;0,05;-0,09;-3,11
207,760;0,04;-0,12;-3,12
207,770;0,04;-0,15;-3,02
207,780;0,04;-0,18;-2,93
207,790;0,04;-0,21;-2,84
207,800;0,04;-0,24;-2,70
207,810;0,03;-0,26;-2,50
207,820;0,03;-0,29;-2,36
207,830;0,03;-0,31;-2,26
207,840;0,03;-0,33;-2,13
207,850;0,02;-0,35;-1,93
207,860;0,02;-0,37;-1,79
207,870;0,01;-0,39;-1,66
207,880;0,01;-0,41;-1,38
207,890;0,01;-0,42;-0,94
207,900;0,00;-0,42;-0,55
207,910;0,00;-0,43;-0,30
207,920;-0,01;-0,43;-0,15
207,930;-0,01;-0,43;-0,09
207,940;-0,01;-0,43;-0,18
207,950;-0,02;-0,43;-0,32
207,960;-0,02;-0,44;-0,54
207,970;-0,03;-0,44;-0,42
207,980;-0,03;-0,45;0,67
207,990;-0,04;-0,44;2,05
208,000;-0,04;-0,40;2,22
208,010;-0,05;-0,38;1,31
208,020;-0,05;-0,39;1,04
208,030;-0,05;-0,37;1,97
208,040;-0,06;-0,34;2,61
208,050;-0,06;-0,31;2,29
208,060;-0,06;-0,30;2,36
208,070;-0,07;-0,28;2,84
208,080;-0,07;-0,23;3,30
208,090;-0,07;-0,21;3,40
208,100;-0,07;-0,17;3,34
208,110;-0,07;-0,13;3,49
208,120;-0,07;-0,10;3,49
208,130;-0,08;-0,06;3,46
208,140;-0,08;-0,03;3,18
208,150;-0,08;0,00;2,81
208,160;-0,08;0,02;2,94
208,170;-0,08;0,05;3,25
208,180;-0,08;0,10;3,27
208,190;-0,07;0,12;2,89
208,200;-0,07;0,15;3,16
208,210;-0,07;0,17;4,40
208,220;-0,07;0,24;5,17
208,230;-0,07;0,30;3,62
208,240;-0,06;0,33;0,76
208,250;-0,06;0,30;-0,17
208,260;-0,06;0,29;1,55
208,270;-0,05;0,33;3,38
208,280;-0,05;0,39;2,87
208,290;-0,05;0,40;1,34
208,300;-0,04;0,39;0,55
208,310;-0,04;0,41;0,80
208,320;-0,03;0,41;1,01
208,330;-0,03;0,43;0,84
208,340;-0,03;0,43;0,50
208,350;-0,02;0,44;0,21
208,360;-0,02;0,43;0,03
208,370;-0,01;0,44;-0,31
208,380;-0,01;0,43;-0,61
208,390;0,00;0,42;-0,77
208,400;4,86E-4;0,42;-0,70
208,410;0,00;0,41;-0,78
208,420;0,01;0,40;-1,11
208,430;0,01;0,39;-1,45
208,440;0,02;0,37;-1,70
208,450;0,02;0,35;-1,89
208,460;0,02;0,33;-2,08
208,470;0,03;0,31;-2,23
208,480;0,03;0,29;-2,32
208,490;0,03;0,27;-2,46
208,500;0,04;0,24;-2,66
208,510;0,04;0,21;-2,81
208,520;0,04;0,18;-2,86
208,530;0,04;0,15;-2,86
208,540;0,04;0,13;-2,86
208,550;0,04;0,10;-2,90
208,560;0,04;0,07;-3,04
208,570;0,05;0,04;-3,20
208,580;0,05;0,00;-3,22
208,590;0,05;-0,03;-3,07
208,600;0,04;-0,06;-2,96
208,610;0,04;-0,09;-3,01
208,620;0,04;-0,12;-3,07
208,630;0,04;-0,15;-2,98
208,640;0,04;-0,18;-2,79
208,650;0,04;-0,20;-2,64
208,660;0,04;-0,23;-2,59
208,670;0,03;-0,26;-2,55
208,680;0,03;-0,28;-2,42
208,690;0,03;-0,31;-2,18
208,700;0,02;-0,33;-1,93
208,710;0,02;-0,34;-1,78
208,720;0,02;-0,36;-1,69
208,730;0,01;-0,38;-1,56
208,740;0,01;-0,39;-1,28
208,750;0,01;-0,40;-0,93
208,760;0,00;-0,41;-0,68
208,770;0,00;-0,42;-0,58
208,780;-0,01;-0,42;-0,58
208,790;-0,01;-0,43;-0,55
208,800;-0,01;-0,43;-0,33
208,810;-0,02;-0,44;0,23
208,820;-0,02;-0,43;0,98
208,830;-0,03;-0,41;1,33
208,840;-0,03;-0,40;0,89
208,850;-0,04;-0,39;0,47
208,860;-0,04;-0,40;0,62
208,870;-0,04;-0,38;1,32
208,880;-0,05;-0,37;1,58
208,890;-0,05;-0,34;1,61
208,900;-0,06;-0,34;1,91
208,910;-0,06;-0,31;1,95
208,920;-0,06;-0,29;2,08
208,930;-0,06;-0,28;2,46
208,940;-0,07;-0,25;3,70
208,950;-0,07;-0,20;4,27
208,960;-0,07;-0,14;3,41
208,970;-0,07;-0,13;2,40
208,980;-0,07;-0,12;2,29
208,990;-0,07;-0,09;3,17
209,000;-0,07;-0,05;3,73
209,010;-0,08;-0,01;3,66
209,020;-0,07;0,03;3,26
209,030;-0,07;0,06;3,01
209,040;-0,07;0,08;3,00
209,050;-0,07;0,12;3,10
209,060;-0,07;0,15;3,11
209,070;-0,07;0,18;2,96
209,080;-0,07;0,21;2,84
209,090;-0,07;0,23;3,14
209,100;-0,06;0,26;3,26
209,110;-0,06;0,31;3,01
209,120;-0,06;0,32;2,18
209,130;-0,05;0,35;1,63
209,140;-0,05;0,35;1,53
209,150;-0,05;0,38;1,38
209,160;-0,04;0,39;1,44
209,170;-0,04;0,40;1,28
209,180;-0,04;0,42;1,36
209,190;-0,03;0,43;0,98
209,200;-0,03;0,44;0,61
209,210;-0,02;0,43;0,13
209,220;-0,02;0,45;-0,32
209,230;-0,01;0,43;-0,51
209,240;-0,01;0,43;-0,67
209,250;0,00;0,42;-0,59
209,260;3,44E-4;0,42;-0,88
209,270;0,00;0,41;-1,12
209,280;0,01;0,39;-1,37
209,290;0,01;0,38;-1,47
209,300;0,02;0,36;-1,51
209,310;0,02;0,35;-1,64
209,320;0,02;0,33;-1,87
209,330;0,03;0,31;-2,22
209,340;0,03;0,29;-2,47
209,350;0,03;0,26;-2,57
209,360;0,03;0,23;-2,57
209,370;0,04;0,21;-2,61
209,380;0,04;0,18;-2,75
209,390;0,04;0,15;-2,95
209,400;0,04;0,12;-3,06
209,410;0,04;0,09;-3,01
209,420;0,04;0,06;-2,96
209,430;0,04;0,03;-3,00
209,440;0,04;0,00;-3,06
209,450;0,04;-0,03;-3,02
209,460;0,04;-0,06;-2,96
209,470;0,04;-0,09;-3,01
209,480;0,04;-0,12;-3,03
209,490;0,04;-0,15;-2,85
209,500;0,04;-0,18;-2,59
209,510;0,04;-0,20;-2,49
209,520;0,03;-0,22;-2,49
209,530;0,03;-0,25;-2,45
209,540;0,03;-0,27;-2,36
209,550;0,03;-0,30;-2,27
209,560;0,02;-0,32;-2,09
209,570;0,02;-0,34;-1,80
209,580;0,02;-0,35;-1,55
209,590;0,01;-0,37;-1,40
209,600;0,01;-0,38;-1,27
209,610;0,01;-0,40;-1,03
209,620;0,00;-0,40;-0,78
209,630;0,00;-0,41;-0,63
209,640;-0,01;-0,42;-0,55
209,650;-0,01;-0,42;-0,32
209,660;-0,01;-0,43;0,11
209,670;-0,02;-0,42;0,56
209,680;-0,02;-0,41;0,73
209,690;-0,03;-0,40;0,53
209,700;-0,03;-0,40;0,45
209,710;-0,04;-0,40;0,86
209,720;-0,04;-0,39;1,51
209,730;-0,04;-0,36;1,88
209,740;-0,05;-0,35;1,69
209,750;-0,05;-0,33;1,51
209,760;-0,05;-0,32;1,88
209,770;-0,06;-0,30;2,50
209,780;-0,06;-0,26;2,47
209,790;-0,06;-0,24;1,34
209,800;-0,06;-0,23;0,55
209,810;-0,07;-0,25;1,51
209,820;-0,07;-0,22;4,07
209,830;-0,07;-0,16;6,38
209,840;-0,07;-0,08;6,18
209,850;-0,07;-0,01;3,85
209,860;-0,07;0,00;1,20
209,870;-0,07;0,00;0,92
209,880;-0,07;-0,01;2,98
209,890;-0,07;0,05;4,30
209,900;-0,07;0,12;3,62
209,910;-0,07;0,13;1,44
209,920;-0,07;0,14;1,18
209,930;-0,07;0,12;3,45
209,940;-0,07;0,20;5,48
209,950;-0,06;0,28;5,05
209,960;-0,06;0,31;2,26
209,970;-0,06;0,31;0,41
209,980;-0,05;0,30;0,54
209,990;-0,05;0,32;1,64
210,000;-0,05;0,34;2,12
210,010;-0,04;0,37;1,75
210,020;-0,04;0,37;1,26
210,030;-0,04;0,39;0,95
210,040;-0,03;0,39;0,96
210,050;-0,03;0,40;0,82
210,060;-0,03;0,42;0,65
210,070;-0,02;0,41;0,30
210,080;-0,02;0,42;0,06
210,090;-0,01;0,41;-0,08
210,100;-0,01;0,42;-0,26
210,110;0,00;0,41;-0,49
210,120;1,72E-4;0,41;-0,89
210,130;0,00;0,40;-1,09
210,140;0,01;0,38;-1,18
210,150;0,01;0,37;-1,26
210,160;0,02;0,36;-1,55
210,170;0,02;0,34;-1,85
210,180;0,02;0,32;-1,94
210,190;0,03;0,30;-2,03
210,200;0,03;0,28;-2,26
210,210;0,03;0,26;-2,57
210,220;0,03;0,23;-2,63
210,230;0,04;0,20;-2,52
210,240;0,04;0,18;-2,55
210,250;0,04;0,15;-2,80
210,260;0,04;0,12;-3,01
210,270;0,04;0,09;-3,01
210,280;0,04;0,06;-2,96
210,290;0,04;0,03;-3,00
210,300;0,04;0,00;-3,11
210,310;0,04;-0,03;-3,12
210,320;0,04;-0,06;-3,03
210,330;0,04;-0,09;-2,88
210,340;0,04;-0,12;-2,73
210,350;0,04;-0,14;-2,68
210,360;0,04;-0,17;-2,68
210,370;0,04;-0,20;-2,69
210,380;0,03;-0,22;-2,56
210,390;0,03;-0,25;-2,32
210,400;0,03;-0,27;-2,12
210,410;0,03;-0,29;-2,01
210,420;0,02;-0,31;-2,02
210,430;0,02;-0,33;-1,94
210,440;0,02;-0,35;-1,71
210,450;0,01;-0,37;-1,37
210,460;0,01;-0,38;-1,07
210,470;0,01;-0,39;-0,92
210,480;0,00;-0,40;-0,86
210,490;0,00;-0,40;-0,87
210,500;-0,01;-0,41;-0,76
210,510;-0,01;-0,42;-0,30
210,520;-0,02;-0,42;0,44
210,530;-0,02;-0,41;0,97
210,540;-0,02;-0,40;0,81
210,550;-0,03;-0,39;0,29
210,560;-0,03;-0,40;0,29
210,570;-0,04;-0,39;0,91
210,580;-0,04;-0,37;1,58
210,590;-0,04;-0,36;1,63
210,600;-0,05;-0,34;1,58
210,610;-0,05;-0,33;1,63
210,620;-0,05;-0,30;1,65
210,630;-0,06;-0,29;2,05
210,640;-0,06;-0,28;2,91
210,650;-0,06;-0,24;3,85
210,660;-0,06;-0,19;3,57
210,670;-0,06;-0,15;2,48
210,680;-0,07;-0,15;1,88
210,690;-0,07;-0,13;1,62
210,700;-0,07;-0,10;1,74
210,710;-0,07;-0,10;2,12
210,720;-0,07;-0,07;3,35
210,730;-0,07;-0,03;4,80
210,740;-0,07;0,03;4,52
210,750;-0,07;0,09;3,35
210,760;-0,07;0,08;2,39
210,770;-0,07;0,12;3,05
210,780;-0,07;0,14;4,02
210,790;-0,07;0,21;3,24
210,800;-0,06;0,23;1,84
210,810;-0,06;0,22;1,27
210,820;-0,06;0,24;2,20
210,830;-0,06;0,28;2,89
210,840;-0,05;0,31;2,44
210,850;-0,05;0,33;1,64
210,860;-0,05;0,34;1,32
210,870;-0,04;0,35;1,48
210,880;-0,04;0,37;1,49
210,890;-0,04;0,38;1,31
210,900;-0,03;0,39;0,97
210,910;-0,03;0,40;0,73
210,920;-0,02;0,41;0,50
