"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
91,950;-0,02;-0,09;0,24
91,960;-0,03;-0,09;0,18
91,970;-0,03;-0,09;0,25
91,980;-0,03;-0,09;0,67
91,990;-0,03;-0,08;1,32
92,000;-0,03;-0,06;1,65
92,010;-0,03;-0,04;1,31
92,020;-0,03;-0,03;0,42
92,030;-0,03;-0,03;-0,17
92,040;-0,03;-0,04;0,09
92,050;-0,03;-0,04;0,79
92,060;-0,03;-0,02;1,07
92,070;-0,03;-0,01;0,78
92,080;-0,03;-0,01;0,57
92,090;-0,03;0,00;0,66
92,100;-0,03;0,01;0,77
92,110;-0,03;0,01;0,66
92,120;-0,03;0,02;0,75
92,130;-0,03;0,02;0,95
92,140;-0,03;0,04;1,05
92,150;-0,03;0,05;1,01
92,160;-0,03;0,06;0,87
92,170;-0,03;0,07;0,73
92,180;-0,03;0,07;0,53
92,190;-0,03;0,08;0,48
92,200;-0,03;0,08;0,48
92,210;-0,03;0,09;0,48
92,220;-0,02;0,09;0,38
92,230;-0,02;0,10;0,43
92,240;-0,02;0,10;0,43
92,250;-0,02;0,11;0,39
92,260;-0,02;0,11;0,35
92,270;-0,02;0,11;0,19
92,280;-0,02;0,11;0,15
92,290;-0,02;0,11;0,04
92,300;-0,02;0,11;0,14
92,310;-0,02;0,11;0,25
92,320;-0,01;0,12;0,11
92,330;-0,01;0,12;-0,04
92,340;-0,01;0,11;-0,10
92,350;-0,01;0,12;-0,04
92,360;-0,01;0,12;-0,08
92,370;-0,01;0,11;-0,24
92,380;-0,01;0,11;-0,24
92,390;-0,01;0,11;-0,23
92,400;-0,01;0,11;-0,37
92,410;0,00;0,10;-0,57
92,420;0,00;0,10;-0,63
92,430;0,00;0,09;-0,49
92,440;0,00;0,09;-0,34
92,450;-6,06E-4;0,08;-0,29
92,460;2,69E-4;0,08;-0,29
92,470;9,42E-4;0,08;-0,28
92,480;0,00;0,07;-0,33
92,490;0,00;0,07;-0,42
92,500;0,00;0,07;-0,56
92,510;0,00;0,06;-0,71
92,520;0,00;0,05;-0,81
92,530;0,00;0,04;-0,86
92,540;0,01;0,04;-0,82
92,550;0,01;0,03;-0,76
92,560;0,01;0,02;-0,76
92,570;0,01;0,01;-0,81
92,580;0,01;0,00;-0,86
92,590;0,01;0,00;-0,86
92,600;0,01;-0,01;-0,86
92,610;0,01;-0,02;-0,83
92,620;0,01;-0,03;-0,68
92,630;0,01;-0,04;-0,53
92,640;0,00;-0,04;-0,52
92,650;0,00;-0,05;-0,62
92,660;0,00;-0,05;-0,63
92,670;0,00;-0,06;-0,48
92,680;0,00;-0,06;-0,42
92,690;0,00;-0,07;-0,56
92,700;0,00;-0,07;-0,72
92,710;5,76E-4;-0,08;-0,73
92,720;-2,84E-4;-0,09;-0,63
92,730;0,00;-0,09;-0,53
92,740;0,00;-0,10;-0,43
92,750;0,00;-0,10;-0,38
92,760;0,00;-0,11;-0,43
92,770;-0,01;-0,11;-0,49
92,780;-0,01;-0,12;-0,40
92,790;-0,01;-0,12;-0,21
92,800;-0,01;-0,12;-0,01
92,810;-0,01;-0,12;0,14
92,820;-0,01;-0,12;0,24
92,830;-0,01;-0,11;0,25
92,840;-0,01;-0,11;0,07
92,850;-0,01;-0,11;-0,23
92,860;-0,02;-0,12;-0,40
92,870;-0,02;-0,12;-0,22
92,880;-0,02;-0,12;0,13
92,890;-0,02;-0,12;0,29
92,900;-0,02;-0,11;0,20
92,910;-0,02;-0,11;0,09
92,920;-0,02;-0,11;0,18
92,930;-0,02;-0,11;0,37
92,940;-0,03;-0,11;0,57
92,950;-0,03;-0,10;0,67
92,960;-0,03;-0,09;0,71
92,970;-0,03;-0,09;0,77
92,980;-0,03;-0,08;0,69
92,990;-0,03;-0,07;0,45
93,000;-0,03;-0,07;0,22
93,010;-0,03;-0,07;0,47
93,020;-0,03;-0,06;1,21
93,030;-0,03;-0,04;1,66
93,040;-0,03;-0,02;1,21
93,050;-0,03;-0,01;0,35
93,060;-0,03;-0,02;0,11
93,070;-0,03;-0,02;0,58
93,080;-0,03;-0,01;1,10
93,090;-0,03;0,00;1,11
93,100;-0,03;0,02;0,96
93,110;-0,03;0,02;0,91
93,120;-0,03;0,03;0,86
93,130;-0,03;0,04;0,91
93,140;-0,03;0,05;0,86
93,150;-0,03;0,06;0,81
93,160;-0,03;0,07;0,82
93,170;-0,03;0,07;0,76
93,180;-0,03;0,09;0,78
93,190;-0,03;0,09;0,58
93,200;-0,03;0,10;0,43
93,210;-0,03;0,10;0,48
93,220;-0,03;0,10;0,44
93,230;-0,02;0,11;0,35
93,240;-0,02;0,11;0,19
93,250;-0,02;0,11;0,23
93,260;-0,02;0,11;0,39
93,270;-0,02;0,12;0,30
93,280;-0,02;0,12;0,15
93,290;-0,02;0,12;0,09
93,300;-0,02;0,12;0,18
93,310;-0,01;0,13;0,29
93,320;-0,01;0,13;0,21
93,330;-0,01;0,13;-0,03
93,340;-0,01;0,13;-0,28
93,350;-0,01;0,12;-0,34
93,360;-0,01;0,12;-0,24
93,370;-0,01;0,12;-0,19
93,380;-0,01;0,12;-0,23
93,390;0,00;0,11;-0,28
93,400;0,00;0,11;-0,33
93,410;0,00;0,11;-0,43
93,420;0,00;0,10;-0,48
93,430;-6,06E-4;0,10;-0,48
93,440;2,39E-4;0,10;-0,47
93,450;0,00;0,09;-0,53
93,460;0,00;0,08;-0,53
93,470;0,00;0,08;-0,47
93,480;0,00;0,08;-0,52
93,490;0,00;0,07;-0,62
93,500;0,01;0,06;-0,67
93,510;0,01;0,05;-0,62
93,520;0,01;0,05;-0,61
93,530;0,01;0,04;-0,75
93,540;0,01;0,04;-0,94
93,550;0,01;0,02;-1,10
93,560;0,01;0,01;-1,11
93,570;0,01;7,66E-4;-1,01
93,580;0,01;-0,01;-0,92
93,590;0,01;-0,02;-0,82
93,600;0,01;-0,03;-0,73
93,610;0,01;-0,03;-0,62
93,620;0,01;-0,04;-0,62
93,630;0,01;-0,04;-0,67
93,640;0,01;-0,05;-0,67
93,650;0,01;-0,06;-0,63
93,660;0,00;-0,06;-0,57
93,670;0,00;-0,07;-0,61
93,680;0,00;-0,07;-0,71
93,690;0,00;-0,08;-0,82
93,700;0,00;-0,09;-0,78
93,710;5,91E-4;-0,10;-0,58
93,720;-4,41E-4;-0,10;-0,47
93,730;0,00;-0,11;-0,56
93,740;0,00;-0,11;-0,73
93,750;0,00;-0,12;-0,65
93,760;-0,01;-0,13;-0,32
93,770;-0,01;-0,13;0,03
93,780;-0,01;-0,13;0,28
93,790;-0,01;-0,12;0,35
93,800;-0,01;-0,12;0,22
93,810;-0,01;-0,12;-0,07
93,820;-0,01;-0,12;-0,37
93,830;-0,01;-0,13;-0,52
93,840;-0,01;-0,13;-0,59
93,850;-0,02;-0,14;-0,46
93,860;-0,02;-0,14;-0,09
93,870;-0,02;-0,14;0,41
93,880;-0,02;-0,13;0,72
93,890;-0,02;-0,12;0,68
93,900;-0,02;-0,12;0,49
93,910;-0,02;-0,11;0,38
93,920;-0,03;-0,11;0,43
93,930;-0,03;-0,11;0,49
93,940;-0,03;-0,10;0,39
93,950;-0,03;-0,10;0,28
93,960;-0,03;-0,10;0,40
93,970;-0,03;-0,09;0,78
93,980;-0,03;-0,08;1,22
93,990;-0,03;-0,07;1,53
94,000;-0,03;-0,05;1,53
94,010;-0,03;-0,03;0,96
94,020;-0,03;-0,03;0,20
94,030;-0,03;-0,03;0,05
94,040;-0,03;-0,04;0,64
94,050;-0,03;-0,02;1,07
94,060;-0,03;0,00;0,88
94,070;-0,03;0,00;0,61
94,080;-0,03;0,00;0,79
94,090;-0,03;0,01;1,05
94,100;-0,03;0,03;1,01
94,110;-0,03;0,03;0,95
94,120;-0,03;0,04;1,00
94,130;-0,03;0,06;1,05
94,140;-0,03;0,07;1,01
94,150;-0,03;0,07;0,91
94,160;-0,03;0,09;0,87
94,170;-0,03;0,09;0,73
94,180;-0,03;0,10;0,48
94,190;-0,03;0,10;0,43
94,200;-0,03;0,10;0,47
94,210;-0,03;0,11;0,62
94,220;-0,02;0,12;0,60
94,230;-0,02;0,13;0,30
94,240;-0,02;0,13;0,10
94,250;-0,02;0,12;-0,01
94,260;-0,02;0,13;0,13
94,270;-0,02;0,13;0,29
94,280;-0,02;0,13;0,25
94,290;-0,02;0,13;0,11
94,300;-0,01;0,13;-0,05
94,310;-0,01;0,13;-0,01
94,320;-0,01;0,13;0,10
94,330;-0,01;0,13;0,02
94,340;-0,01;0,14;-0,22
94,350;-0,01;0,13;-0,43
94,360;-0,01;0,12;-0,43
94,370;-0,01;0,12;-0,38
94,380;0,00;0,12;-0,43
94,390;0,00;0,11;-0,48
94,400;0,00;0,11;-0,43
94,410;-7,92E-4;0,10;-0,38
94,420;2,39E-4;0,10;-0,42
94,430;0,00;0,10;-0,52
94,440;0,00;0,09;-0,57
94,450;0,00;0,08;-0,57
94,460;0,00;0,08;-0,57
94,470;0,00;0,07;-0,57
94,480;0,01;0,07;-0,61
94,490;0,01;0,06;-0,71
94,500;0,01;0,05;-0,76
94,510;0,01;0,04;-0,76
94,520;0,01;0,04;-0,76
94,530;0,01;0,03;-0,85
94,540;0,01;0,02;-0,99
94,550;0,01;0,01;-1,09
94,560;0,01;0,00;-1,16
94,570;0,01;-0,01;-1,07
94,580;0,01;-0,03;-0,88
94,590;0,01;-0,03;-0,67
94,600;0,01;-0,04;-0,61
94,610;0,01;-0,04;-0,71
94,620;0,01;-0,05;-0,77
94,630;0,01;-0,06;-0,73
94,640;0,01;-0,07;-0,58
94,650;0,00;-0,07;-0,48
94,660;0,00;-0,07;-0,47
94,670;0,00;-0,08;-0,56
94,680;0,00;-0,09;-0,76
94,690;0,00;-0,09;-0,86
94,700;4,34E-4;-0,11;-0,83
94,710;-7,71E-4;-0,11;-0,64
94,720;0,00;-0,12;-0,40
94,730;0,00;-0,12;-0,16
94,740;0,00;-0,12;0,06
94,750;-0,01;-0,12;-0,02
94,760;-0,01;-0,12;-0,32
94,770;-0,01;-0,13;-0,49
94,780;-0,01;-0,13;-0,35
94,790;-0,01;-0,13;-0,14
94,800;-0,01;-0,13;-0,14
94,810;-0,01;-0,13;-0,20
94,820;-0,01;-0,14;-0,12
94,830;-0,02;-0,14;0,16
94,840;-0,02;-0,14;0,51
94,850;-0,02;-0,13;0,68
94,860;-0,02;-0,12;0,55
94,870;-0,02;-0,11;0,25
94,880;-0,02;-0,11;0,10
94,890;-0,02;-0,11;0,09
94,900;-0,02;-0,11;0,14
94,910;-0,03;-0,11;0,23
94,920;-0,03;-0,11;0,37
94,930;-0,03;-0,10;0,57
94,940;-0,03;-0,10;0,67
94,950;-0,03;-0,09;0,68
94,960;-0,03;-0,08;0,57
94,970;-0,03;-0,08;0,54
94,980;-0,03;-0,08;0,96
94,990;-0,03;-0,07;1,62
95,000;-0,03;-0,04;1,78
95,010;-0,03;-0,02;1,01
95,020;-0,03;-0,02;0,23
95,030;-0,03;-0,03;0,34
95,040;-0,03;-0,02;0,90
95,050;-0,03;0,00;1,07
95,060;-0,03;0,01;0,76
95,070;-0,03;0,01;0,75
95,080;-0,03;0,02;0,91
95,090;-0,03;0,04;0,91
95,100;-0,03;0,04;0,86
95,110;-0,03;0,05;0,89
95,120;-0,03;0,06;1,10
95,130;-0,03;0,07;1,07
95,140;-0,03;0,08;0,83
95,150;-0,03;0,09;0,57
95,160;-0,03;0,09;0,61
95,170;-0,03;0,10;0,72
95,180;-0,03;0,11;0,68
95,190;-0,03;0,11;0,49
95,200;-0,02;0,12;0,34
95,210;-0,02;0,12;0,30
95,220;-0,02;0,12;0,10
95,230;-0,02;0,12;-0,01
95,240;-0,02;0,12;0,08
95,250;-0,02;0,12;0,28
95,260;-0,02;0,13;0,39
95,270;-0,02;0,13;0,30
95,280;-0,01;0,13;0,11
95,290;-0,01;0,13;-0,04
95,300;-0,01;0,13;-0,10
95,310;-0,01;0,13;-0,05
95,320;-0,01;0,13;-0,04
95,330;-0,01;0,13;-0,17
95,340;-0,01;0,13;-0,37
95,350;-0,01;0,12;-0,48
95,360;0,00;0,12;-0,47
95,370;0,00;0,12;-0,52
95,380;0,00;0,11;-0,57
95,390;0,00;0,10;-0,58
95,400;-8,97E-5;0,10;-0,53
95,410;7,55E-4;0,09;-0,52
95,420;0,00;0,09;-0,58
95,430;0,00;0,08;-0,53
95,440;0,00;0,07;-0,48
95,450;0,00;0,07;-0,47
95,460;0,00;0,07;-0,52
95,470;0,01;0,06;-0,57
95,480;0,01;0,05;-0,61
95,490;0,01;0,05;-0,75
95,500;0,01;0,04;-0,90
95,510;0,01;0,03;-0,96
95,520;0,01;0,02;-0,91
95,530;0,01;0,01;-0,86
95,540;0,01;0,00;-0,86
95,550;0,01;0,00;-0,90
95,560;0,01;-0,01;-1,04
95,570;0,01;-0,02;-1,16
95,580;0,01;-0,04;-1,03
95,590;0,01;-0,05;-0,69
95,600;0,01;-0,05;-0,43
95,610;0,01;-0,05;-0,42
95,620;0,01;-0,06;-0,52
95,630;0,00;-0,07;-0,57
95,640;0,00;-0,07;-0,57
95,650;0,00;-0,08;-0,57
95,660;0,00;-0,08;-0,57
95,670;0,00;-0,09;-0,57
95,680;5,91E-4;-0,09;-0,57
95,690;-4,41E-4;-0,10;-0,57
95,700;0,00;-0,11;-0,58
95,710;0,00;-0,11;-0,53
95,720;0,00;-0,12;-0,44
95,730;0,00;-0,12;-0,34
95,740;-0,01;-0,12;-0,29
95,750;-0,01;-0,13;-0,29
95,760;-0,01;-0,13;-0,25
95,770;-0,01;-0,13;-0,12
95,780;-0,01;-0,13;0,17
95,790;-0,01;-0,13;0,48
95,800;-0,01;-0,12;0,51
95,810;-0,02;-0,11;0,18
95,820;-0,02;-0,12;-0,23
95,830;-0,02;-0,12;-0,31
95,840;-0,02;-0,13;-0,02
95,850;-0,02;-0,12;0,28
95,860;-0,02;-0,12;0,35
95,870;-0,02;-0,11;0,16
95,880;-0,02;-0,11;-0,01
95,890;-0,02;-0,12;0,16
95,900;-0,03;-0,12;0,59
95,910;-0,03;-0,10;1,00
95,920;-0,03;-0,09;1,11
95,930;-0,03;-0,08;1,02
95,940;-0,03;-0,07;0,84
95,950;-0,03;-0,06;0,46
95,960;-0,03;-0,06;0,05
95,970;-0,03;-0,07;-0,01
95,980;-0,03;-0,07;0,70
95,990;-0,03;-0,06;1,62
96,000;-0,03;-0,03;1,73
96,010;-0,03;-0,01;1,00
96,020;-0,03;-0,01;0,41
96,030;-0,03;-0,01;0,64
96,040;-0,03;0,00;1,06
96,050;-0,03;0,02;0,98
96,060;-0,03;0,02;0,67
96,070;-0,03;0,03;0,71
96,080;-0,03;0,03;0,86
96,090;-0,03;0,05;0,92
96,100;-0,03;0,05;0,77
96,110;-0,03;0,06;0,70
96,120;-0,03;0,07;0,91
96,130;-0,03;0,08;0,91
96,140;-0,03;0,09;0,83
96,150;-0,03;0,09;0,53
96,160;-0,03;0,10;0,47
96,170;-0,03;0,10;0,63
96,180;-0,02;0,11;0,50
96,190;-0,02;0,12;0,25
96,200;-0,02;0,11;0,04
96,210;-0,02;0,11;0,18
96,220;-0,02;0,12;0,39
96,230;-0,02;0,12;0,34
96,240;-0,02;0,13;0,25
96,250;-0,02;0,13;0,11
96,260;-0,02;0,13;-0,04
96,270;-0,01;0,13;-0,10
96,280;-0,01;0,12;-0,05
96,290;-0,01;0,13;0,01
96,300;-0,01;0,13;-0,08
96,310;-0,01;0,12;-0,23
96,320;-0,01;0,12;-0,29
96,330;-0,01;0,12;-0,29
96,340;-0,01;0,11;-0,28
96,350;0,00;0,11;-0,32
96,360;0,00;0,11;-0,47
96,370;0,00;0,10;-0,62
96,380;0,00;0,10;-0,63
96,390;-4,34E-4;0,09;-0,49
96,400;4,26E-4;0,09;-0,38
96,410;0,00;0,08;-0,42
96,420;0,00;0,08;-0,52
96,430;0,00;0,07;-0,57
96,440;0,00;0,07;-0,62
96,450;0,00;0,06;-0,67
96,460;0,00;0,05;-0,67
96,470;0,01;0,05;-0,63
96,480;0,01;0,04;-0,57
96,490;0,01;0,03;-0,61
96,500;0,01;0,03;-0,70
96,510;0,01;0,02;-0,85
96,520;0,01;0,01;-0,96
96,530;0,01;7,64E-4;-0,96
96,540;0,01;-0,01;-0,91
96,550;0,01;-0,02;-0,86
96,560;0,01;-0,03;-0,86
96,570;0,01;-0,03;-0,82
96,580;0,01;-0,04;-0,73
96,590;0,01;-0,05;-0,63
96,600;0,00;-0,05;-0,58
96,610;0,00;-0,06;-0,53
96,620;0,00;-0,07;-0,43
96,630;0,00;-0,07;-0,38
96,640;0,00;-0,07;-0,42
96,650;0,00;-0,08;-0,52
96,660;7,48E-4;-0,08;-0,57
96,670;-1,12E-4;-0,09;-0,57
96,680;-9,58E-4;-0,09;-0,58
96,690;0,00;-0,10;-0,53
96,700;0,00;-0,11;-0,44
96,710;0,00;-0,11;-0,34
96,720;-0,01;-0,11;-0,28
96,730;-0,01;-0,11;-0,33
96,740;-0,01;-0,12;-0,43
96,750;-0,01;-0,12;-0,49
96,760;-0,01;-0,13;-0,37
96,770;-0,01;-0,13;0,02
96,780;-0,01;-0,13;0,42
96,790;-0,01;-0,12;0,58
96,800;-0,02;-0,11;0,49
96,810;-0,02;-0,11;0,34
96,820;-0,02;-0,11;0,29
96,830;-0,02;-0,11;0,20
96,840;-0,02;-0,10;0,05
96,850;-0,02;-0,11;-0,01
96,860;-0,02;-0,11;0,09
96,870;-0,02;-0,10;0,20
96,880;-0,02;-0,10;0,14
96,890;-0,02;-0,10;0,17
96,900;-0,03;-0,10;0,42
96,910;-0,03;-0,09;0,63
96,920;-0,03;-0,08;0,50
96,930;-0,03;-0,08;0,18
96,940;-0,03;-0,08;0,24
96,950;-0,03;-0,08;0,80
96,960;-0,03;-0,07;1,56
96,970;-0,03;-0,05;1,86
96,980;-0,03;-0,02;1,36
96,990;-0,03;-0,01;0,41
97,000;-0,03;-0,02;-0,04
97,010;-0,03;-0,03;0,44
97,020;-0,03;-0,01;1,00
97,030;-0,03;0,01;1,07
97,040;-0,03;0,01;0,81
97,050;-0,03;0,02;0,81
97,060;-0,03;0,02;0,83
97,070;-0,03;0,04;0,58
97,080;-0,03;0,04;0,51
97,090;-0,03;0,04;0,69
97,100;-0,03;0,05;1,00
97,110;-0,03;0,06;1,02
97,120;-0,03;0,07;0,77
97,130;-0,03;0,08;0,67
97,140;-0,03;0,08;0,62
97,150;-0,03;0,09;0,63
97,160;-0,03;0,10;0,50
97,170;-0,02;0,10;0,24
97,180;-0,02;0,10;0,24
97,190;-0,02;0,10;0,23
97,200;-0,02;0,11;0,33
97,210;-0,02;0,11;0,39
97,220;-0,02;0,12;0,30
97,230;-0,02;0,12;0,16
97,240;-0,02;0,12;-0,10
97,250;-0,02;0,12;-0,06
97,260;-0,01;0,11;0,10
97,270;-0,01;0,12;0,06
97,280;-0,01;0,12;-0,04
97,290;-0,01;0,11;-0,10
97,300;-0,01;0,12;-0,04
97,310;-0,01;0,12;-0,12
97,320;-0,01;0,12;-0,38
97,330;-0,01;0,11;-0,44
97,340;-0,01;0,10;-0,34
97,350;0,00;0,10;-0,27
97,360;0,00;0,10;-0,41
97,370;0,00;0,10;-0,62
97,380;0,00;0,09;-0,63
97,390;-5,91E-4;0,08;-0,49
97,400;8,23E-5;0,08;-0,38
97,410;9,57E-4;0,08;-0,43
97,420;0,00;0,07;-0,48
97,430;0,00;0,06;-0,48
97,440;0,00;0,06;-0,47
97,450;0,00;0,05;-0,52
97,460;0,00;0,05;-0,57
97,470;0,00;0,04;-0,61
97,480;0,00;0,04;-0,71
97,490;0,01;0,03;-0,77
97,500;0,01;0,02;-0,72
97,510;0,01;0,01;-0,66
97,520;0,01;0,01;-0,71
97,530;0,01;7,62E-4;-0,81
97,540;0,01;-0,01;-0,86
97,550;0,01;-0,02;-0,86
97,560;0,01;-0,03;-0,86
97,570;0,01;-0,03;-0,83
97,580;0,00;-0,04;-0,69
97,590;0,00;-0,05;-0,49
97,600;0,00;-0,05;-0,38
97,610;0,00;-0,05;-0,43
97,620;0,00;-0,06;-0,48
97,630;0,00;-0,07;-0,43
97,640;0,00;-0,07;-0,37
97,650;7,33E-4;-0,07;-0,46
97,660;5,98E-5;-0,08;-0,67
97,670;-8,00E-4;-0,09;-0,73
97,680;0,00;-0,09;-0,55
97,690;0,00;-0,10;-0,29
97,700;0,00;-0,10;-0,23
97,710;0,00;-0,10;-0,33
97,720;-0,01;-0,11;-0,34
97,730;-0,01;-0,11;-0,24
97,740;-0,01;-0,11;-0,23
97,750;-0,01;-0,11;-0,33
97,760;-0,01;-0,12;-0,35
97,770;-0,01;-0,12;-0,16
97,780;-0,01;-0,12;0,08
97,790;-0,01;-0,12;0,24
97,800;-0,01;-0,11;0,29
97,810;-0,02;-0,11;0,28
97,820;-0,02;-0,11;0,33
97,830;-0,02;-0,11;0,39
97,840;-0,02;-0,10;0,35
97,850;-0,02;-0,10;0,21
97,860;-0,02;-0,10;0,01
97,870;-0,02;-0,10;-0,10
97,880;-0,02;-0,10;-0,06
97,890;-0,02;-0,10;0,12
97,900;-0,03;-0,10;0,37
97,910;-0,03;-0,09;0,47
97,920;-0,03;-0,09;0,51
97,930;-0,03;-0,08;0,72
97,940;-0,03;-0,08;1,26
97,950;-0,03;-0,06;1,70
97,960;-0,03;-0,04;1,41
97,970;-0,03;-0,02;0,43
97,980;-0,03;-0,03;-0,32
97,990;-0,03;-0,04;0,07
98,000;-0,03;-0,04;1,08
98,010;-0,03;-0,01;1,38
98,020;-0,03;0,01;0,80
98,030;-0,03;-2,22E-4;0,32
98,040;-0,03;0,00;0,50
98,050;-0,03;0,01;0,82
98,060;-0,03;0,02;0,67
98,070;-0,03;0,03;0,61
98,080;-0,03;0,03;0,75
98,090;-0,03;0,05;0,95
98,100;-0,03;0,05;1,01
98,110;-0,03;0,06;0,87
98,120;-0,03;0,07;0,78
98,130;-0,03;0,08;0,58
98,140;-0,03;0,08;0,43
98,150;-0,03;0,09;0,37
98,160;-0,03;0,09;0,48
98,170;-0,02;0,09;0,49
98,180;-0,02;0,10;0,40
98,190;-0,02;0,10;0,15
98,200;-0,02;0,11;0,04
98,210;-0,02;0,10;0,14
98,220;-0,02;0,11;0,23
98,230;-0,02;0,11;0,40
98,240;-0,02;0,11;0,21
98,250;-0,02;0,12;0,00
98,260;-0,01;0,11;-0,06
98,270;-0,01;0,11;0,04
98,280;-0,01;0,11;0,16
98,290;-0,01;0,11;-0,04
98,300;-0,01;0,12;-0,14
98,310;-0,01;0,11;-0,14
98,320;-0,01;0,11;-0,18
98,330;-0,01;0,11;-0,32
98,340;-0,01;0,10;-0,53
98,350;0,00;0,10;-0,49
98,360;0,00;0,09;-0,34
98,370;0,00;0,09;-0,23
98,380;0,00;0,09;-0,27
98,390;-9,35E-4;0,09;-0,42
98,400;-2,62E-4;0,08;-0,52
98,410;6,13E-4;0,08;-0,58
98,420;0,00;0,07;-0,53
98,430;0,00;0,06;-0,43
98,440;0,00;0,06;-0,37
98,450;0,00;0,06;-0,46
98,460;0,00;0,05;-0,62
98,470;0,00;0,04;-0,67
98,480;0,00;0,04;-0,62
98,490;0,00;0,03;-0,61
98,500;0,01;0,03;-0,71
98,510;0,01;0,02;-0,81
98,520;0,01;0,01;-0,86
98,530;0,01;7,61E-4;-0,86
98,540;0,01;-0,01;-0,86
98,550;0,01;-0,02;-0,82
98,560;0,01;-0,03;-0,73
98,570;0,01;-0,03;-0,63
98,580;0,00;-0,04;-0,58
98,590;0,00;-0,04;-0,53
98,600;0,00;-0,05;-0,43
98,610;0,00;-0,05;-0,38
98,620;0,00;-0,05;-0,42
98,630;0,00;-0,06;-0,52
98,640;0,00;-0,07;-0,57
98,650;9,05E-4;-0,07;-0,57
98,660;2,32E-4;-0,08;-0,58
98,670;-6,28E-4;-0,08;-0,53
98,680;0,00;-0,09;-0,44
98,690;0,00;-0,09;-0,33
98,700;0,00;-0,09;-0,32
98,710;0,00;-0,10;-0,47
98,720;-0,01;-0,10;-0,63
98,730;-0,01;-0,11;-0,60
98,740;-0,01;-0,12;-0,32
98,750;-0,01;-0,12;0,03
98,760;-0,01;-0,11;0,24
98,770;-0,01;-0,11;0,29
98,780;-0,01;-0,11;0,29
98,790;-0,01;-0,11;0,25
98,800;-0,01;-0,10;0,16
98,810;-0,02;-0,10;0,01
98,820;-0,02;-0,10;-0,14
98,830;-0,02;-0,11;-0,20
98,840;-0,02;-0,11;-0,11
98,850;-0,02;-0,11;0,08
98,860;-0,02;-0,11;0,24
98,870;-0,02;-0,10;0,29
98,880;-0,02;-0,10;0,28
98,890;-0,02;-0,10;0,32
98,900;-0,02;-0,10;0,47
98,910;-0,03;-0,09;0,63
98,920;-0,03;-0,08;0,55
98,930;-0,03;-0,07;0,25
98,940;-0,03;-0,08;0,11
98,950;-0,03;-0,08;0,47
98,960;-0,03;-0,07;1,21
98,970;-0,03;-0,05;1,74
98,980;-0,03;-0,03;1,55
98,990;-0,03;-0,01;0,63
99,000;-0,03;-0,02;-0,12
99,010;-0,03;-0,03;0,18
99,020;-0,03;-0,02;0,94
99,030;-0,03;0,00;1,13
99,040;-0,03;0,01;0,68
99,050;-0,03;0,01;0,45
99,060;-0,03;0,01;0,80
99,070;-0,03;0,02;1,00
99,080;-0,03;0,04;1,01
99,090;-0,03;0,04;0,87
99,100;-0,03;0,06;0,72
99,110;-0,03;0,06;0,63
99,120;-0,03;0,07;0,52
99,130;-0,03;0,07;0,62
99,140;-0,03;0,08;0,67
99,150;-0,03;0,09;0,63
99,160;-0,03;0,09;0,48
99,170;-0,02;0,09;0,39
99,180;-0,02;0,10;0,33
99,190;-0,02;0,10;0,35
99,200;-0,02;0,10;0,20
99,210;-0,02;0,11;0,09
99,220;-0,02;0,10;0,14
99,230;-0,02;0,11;0,23
99,240;-0,02;0,11;0,35
99,250;-0,02;0,11;0,15
99,260;-0,01;0,12;0,04
99,270;-0,01;0,11;0,09
99,280;-0,01;0,12;0,15
99,290;-0,01;0,12;0,07
99,300;-0,01;0,12;-0,23
99,310;-0,01;0,12;-0,29
99,320;-0,01;0,11;-0,19
99,330;-0,01;0,11;-0,18
99,340;-0,01;0,11;-0,32
99,350;0,00;0,10;-0,53
99,360;0,00;0,10;-0,53
99,370;0,00;0,09;-0,44
99,380;0,00;0,09;-0,33
99,390;-9,49E-4;0,09;-0,33
99,400;-8,97E-5;0,08;-0,43
99,410;7,85E-4;0,08;-0,48
99,420;0,00;0,07;-0,43
99,430;0,00;0,07;-0,38
99,440;0,00;0,07;-0,42
99,450;0,00;0,06;-0,52
99,460;0,00;0,05;-0,57
99,470;0,00;0,05;-0,61
99,480;0,01;0,04;-0,71
99,490;0,01;0,04;-0,76
99,500;0,01;0,03;-0,76
99,510;0,01;0,02;-0,76
99,520;0,01;0,01;-0,85
99,530;0,01;0,00;-0,96
99,540;0,01;-0,01;-0,92
99,550;0,01;-0,02;-0,82
99,560;0,01;-0,02;-0,72
99,570;0,01;-0,03;-0,68
99,580;0,01;-0,04;-0,58
99,590;0,00;-0,04;-0,48
99,600;0,00;-0,05;-0,47
99,610;0,00;-0,05;-0,52
99,620;0,00;-0,06;-0,57
99,630;0,00;-0,06;-0,57
99,640;0,00;-0,07;-0,57
99,650;0,00;-0,07;-0,57
99,660;7,48E-4;-0,08;-0,62
99,670;-1,12E-4;-0,09;-0,63
99,680;-9,58E-4;-0,09;-0,54
99,690;0,00;-0,10;-0,39
99,700;0,00;-0,10;-0,33
99,710;0,00;-0,10;-0,39
99,720;-0,01;-0,11;-0,34
99,730;-0,01;-0,11;-0,24
99,740;-0,01;-0,11;-0,19
99,750;-0,01;-0,11;-0,24
99,760;-0,01;-0,12;-0,20
