"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1";"Acceleration (m/s²) Run #1"
39,060;-0,02;-0,31;0,66
39,070;-0,03;-0,30;0,81
39,080;-0,03;-0,29;0,91
39,090;-0,03;-0,28;0,94
39,100;-0,04;-0,27;1,14
39,110;-0,04;-0,26;1,27
39,120;-0,04;-0,24;1,51
39,130;-0,04;-0,23;1,83
39,140;-0,04;-0,21;2,33
39,150;-0,05;-0,19;2,61
39,160;-0,05;-0,15;2,28
39,170;-0,05;-0,14;1,83
39,180;-0,05;-0,12;1,67
39,190;-0,05;-0,10;1,77
39,200;-0,05;-0,08;1,76
39,210;-0,05;-0,07;1,93
39,220;-0,05;-0,05;2,40
39,230;-0,06;-0,02;2,91
39,240;-0,06;0,01;2,98
39,250;-0,05;0,04;2,68
39,260;-0,05;0,06;2,54
39,270;-0,05;0,09;2,40
39,280;-0,05;0,12;2,23
39,290;-0,05;0,13;1,79
39,300;-0,05;0,15;1,46
39,310;-0,05;0,16;1,69
39,320;-0,05;0,18;2,09
39,330;-0,04;0,21;2,22
39,340;-0,04;0,23;1,92
39,350;-0,04;0,24;1,75
39,360;-0,04;0,26;1,91
39,370;-0,03;0,28;1,91
39,380;-0,03;0,30;1,31
39,390;-0,03;0,31;0,37
39,400;-0,03;0,31;-0,16
39,410;-0,02;0,30;0,06
39,420;-0,02;0,31;0,58
39,430;-0,02;0,32;0,57
39,440;-0,01;0,32;0,03
39,450;-0,01;0,32;-0,39
39,460;-0,01;0,31;-0,34
39,470;0,00;0,31;-0,21
39,480;-7,99E-4;0,31;-0,53
39,490;0,00;0,30;-1,07
39,500;0,01;0,28;-1,38
39,510;0,01;0,27;-1,38
39,520;0,01;0,26;-1,37
39,530;0,01;0,25;-1,52
39,540;0,02;0,23;-1,62
39,550;0,02;0,21;-1,62
39,560;0,02;0,20;-1,66
39,570;0,02;0,18;-1,80
39,580;0,02;0,16;-1,99
39,590;0,02;0,14;-2,18
39,600;0,03;0,12;-2,38
39,610;0,03;0,09;-2,45
39,620;0,03;0,06;-2,31
39,630;0,03;0,04;-2,15
39,640;0,03;0,03;-2,14
39,650;0,03;0,00;-2,24
39,660;0,03;-0,02;-2,29
39,670;0,03;-0,04;-2,30
39,680;0,03;-0,07;-2,26
39,690;0,03;-0,09;-2,16
39,700;0,03;-0,11;-2,10
39,710;0,03;-0,13;-2,15
39,720;0,02;-0,15;-2,21
39,730;0,02;-0,18;-2,13
39,740;0,02;-0,20;-1,89
39,750;0,02;-0,21;-1,64
39,760;0,02;-0,23;-1,44
39,770;0,01;-0,24;-1,34
39,780;0,01;-0,25;-1,31
39,790;0,01;-0,27;-1,17
39,800;0,01;-0,28;-0,97
39,810;0,00;-0,29;-0,81
39,820;-1,05E-4;-0,29;-0,86
39,830;0,00;-0,30;-0,89
39,840;-0,01;-0,32;-0,60
39,850;-0,01;-0,32;-0,26
39,860;-0,01;-0,32;0,03
39,870;-0,02;-0,32;0,22
39,880;-0,02;-0,31;0,42
39,890;-0,02;-0,31;0,62
39,900;-0,02;-0,30;0,66
39,910;-0,03;-0,29;0,80
39,920;-0,03;-0,29;1,00
39,930;-0,03;-0,27;1,09
39,940;-0,04;-0,26;1,18
39,950;-0,04;-0,25;1,40
39,960;-0,04;-0,24;1,85
39,970;-0,04;-0,21;2,09
39,980;-0,05;-0,19;1,67
39,990;-0,05;-0,17;1,04
40,000;-0,05;-0,18;1,20
40,010;-0,05;-0,17;2,48
40,020;-0,05;-0,13;3,96
40,030;-0,05;-0,07;4,12
40,040;-0,05;-0,03;2,68
40,050;-0,05;-0,02;1,27
40,060;-0,05;-0,02;0,85
40,070;-0,05;0,00;1,60
40,080;-0,06;0,01;2,64
40,090;-0,05;0,05;3,15
40,100;-0,05;0,08;3,19
40,110;-0,05;0,11;2,60
40,120;-0,05;0,14;2,30
40,130;-0,05;0,15;2,18
40,140;-0,05;0,18;1,76
40,150;-0,05;0,19;1,20
40,160;-0,04;0,20;1,05
40,170;-0,04;0,21;1,68
40,180;-0,04;0,23;2,21
40,190;-0,04;0,26;2,02
40,200;-0,04;0,28;1,20
40,210;-0,03;0,28;0,48
40,220;-0,03;0,28;0,43
40,230;-0,03;0,29;0,98
40,240;-0,02;0,30;1,29
40,250;-0,02;0,32;0,73
40,260;-0,02;0,32;-0,12
40,270;-0,01;0,31;-0,41
40,280;-0,01;0,31;-0,06
40,290;-0,01;0,31;0,18
40,300;0,00;0,32;-0,18
40,310;0,00;0,31;-0,83
40,320;0,00;0,30;-1,24
40,330;0,00;0,28;-1,25
40,340;0,01;0,27;-1,09
40,350;0,01;0,26;-1,17
40,360;0,01;0,25;-1,46
40,370;0,01;0,23;-1,71
40,380;0,02;0,21;-1,77
40,390;0,02;0,20;-1,71
40,400;0,02;0,18;-1,76
40,410;0,02;0,16;-1,85
40,420;0,02;0,14;-1,99
40,430;0,03;0,12;-2,14
40,440;0,03;0,10;-2,24
40,450;0,03;0,08;-2,29
40,460;0,03;0,05;-2,29
40,470;0,03;0,03;-2,29
40,480;0,03;0,01;-2,29
40,490;0,03;-0,02;-2,30
40,500;0,03;-0,04;-2,26
40,510;0,03;-0,06;-2,16
40,520;0,03;-0,08;-2,06
40,530;0,03;-0,10;-2,05
40,540;0,03;-0,12;-2,15
40,550;0,02;-0,14;-2,21
40,560;0,02;-0,17;-2,13
40,570;0,02;-0,19;-1,89
40,580;0,02;-0,21;-1,64
40,590;0,02;-0,22;-1,45
40,600;0,01;-0,23;-1,30
40,610;0,01;-0,25;-1,24
40,620;0,01;-0,26;-1,29
40,630;0,01;-0,27;-1,36
40,640;0,00;-0,29;-1,19
40,650;5,84E-4;-0,30;-0,74
40,660;0,00;-0,30;-0,48
40,670;-0,01;-0,30;-0,49
40,680;-0,01;-0,31;-0,41
40,690;-0,01;-0,32;-0,08
40,700;-0,02;-0,31;0,29
40,710;-0,02;-0,31;0,23
40,720;-0,02;-0,30;0,31
40,730;-0,02;-0,31;0,65
40,740;-0,03;-0,29;0,96
40,750;-0,03;-0,28;0,97
40,760;-0,03;-0,27;0,79
40,770;-0,04;-0,27;1,12
40,780;-0,04;-0,26;1,52
40,790;-0,04;-0,23;1,69
40,800;-0,04;-0,22;1,52
40,810;-0,04;-0,20;1,67
40,820;-0,05;-0,19;2,37
40,830;-0,05;-0,16;2,76
40,840;-0,05;-0,12;2,33
40,850;-0,05;-0,11;1,17
40,860;-0,05;-0,10;0,81
40,870;-0,05;-0,11;2,14
40,880;-0,05;-0,07;3,68
40,890;-0,06;-0,01;3,79
40,900;-0,05;0,02;2,16
40,910;-0,05;0,03;1,22
40,920;-0,06;0,02;2,18
40,930;-0,05;0,06;3,20
40,940;-0,05;0,11;3,27
40,950;-0,05;0,13;2,17
40,960;-0,05;0,15;1,79
40,970;-0,05;0,15;2,20
40,980;-0,05;0,19;2,23
40,990;-0,04;0,22;1,81
41,000;-0,04;0,22;1,15
41,010;-0,04;0,23;1,01
41,020;-0,04;0,25;0,96
41,030;-0,04;0,25;0,80
41,040;-0,03;0,26;0,88
41,050;-0,03;0,27;1,26
41,060;-0,03;0,28;1,60
41,070;-0,02;0,31;1,32
41,080;-0,02;0,32;0,35
41,090;-0,02;0,31;-0,49
41,100;-0,01;0,30;-0,43
41,110;-0,01;0,30;0,22
41,120;-0,01;0,31;0,48
41,130;-0,01;0,32;-0,08
41,140;0,00;0,31;-0,83
41,150;2,47E-4;0,29;-1,23
41,160;0,00;0,28;-1,33
41,170;0,01;0,27;-1,34
41,180;0,01;0,25;-1,29
41,190;0,01;0,24;-1,23
41,200;0,01;0,23;-1,32
41,210;0,02;0,22;-1,51
41,220;0,02;0,20;-1,66
41,230;0,02;0,18;-1,75
41,240;0,02;0,17;-1,89
41,250;0,02;0,15;-2,09
41,260;0,02;0,12;-2,20
41,270;0,03;0,10;-2,15
41,280;0,03;0,08;-2,09
41,290;0,03;0,06;-2,18
41,300;0,03;0,04;-2,34
41,310;0,03;0,01;-2,35
41,320;0,03;-0,01;-2,21
41,330;0,03;-0,03;-2,06
41,340;0,03;-0,05;-2,05
41,350;0,03;-0,07;-2,10
41,360;0,03;-0,10;-2,11
41,370;0,02;-0,12;-2,06
41,380;0,02;-0,14;-2,05
41,390;0,02;-0,16;-2,11
41,400;0,02;-0,18;-2,04
41,410;0,02;-0,20;-1,75
41,420;0,02;-0,21;-1,40
41,430;0,01;-0,23;-1,24
41,440;0,01;-0,24;-1,24
41,450;0,01;-0,25;-1,25
41,460;0,01;-0,26;-1,25
41,470;0,00;-0,27;-1,21
41,480;0,00;-0,29;-1,08
41,490;0,00;-0,30;-0,76
41,500;-0,01;-0,30;-0,30
41,510;-0,01;-0,30;-0,10
41,520;-0,01;-0,30;0,00
41,530;-0,01;-0,31;0,03
41,540;-0,02;-0,30;0,22
41,550;-0,02;-0,30;0,47
41,560;-0,02;-0,29;0,57
41,570;-0,03;-0,29;0,66
41,580;-0,03;-0,28;0,76
41,590;-0,03;-0,27;0,90
41,600;-0,03;-0,26;0,98
41,610;-0,04;-0,25;1,29
41,620;-0,04;-0,24;1,94
41,630;-0,04;-0,21;2,32
41,640;-0,04;-0,18;1,44
41,650;-0,05;-0,17;0,04
41,660;-0,05;-0,20;-0,01
41,670;-0,05;-0,20;2,15
41,680;-0,05;-0,16;4,97
41,690;-0,05;-0,08;5,85
41,700;-0,05;-0,02;3,66
41,710;-0,05;0,01;0,50
41,720;-0,05;-0,03;-0,69
41,730;-0,05;-0,04;0,96
41,740;-0,05;-0,01;3,08
41,750;-0,05;0,05;3,46
41,760;-0,05;0,07;3,25
41,770;-0,05;0,09;2,55
41,780;-0,05;0,14;1,64
41,790;-0,05;0,13;0,66
41,800;-0,05;0,13;1,34
41,810;-0,05;0,14;3,42
41,820;-0,05;0,21;3,84
41,830;-0,04;0,25;2,32
41,840;-0,04;0,25;0,50
41,850;-0,04;0,24;0,07
41,860;-0,04;0,25;0,45
41,870;-0,03;0,25;0,83
41,880;-0,03;0,26;1,22
41,890;-0,03;0,28;1,50
41,900;-0,02;0,30;1,26
41,910;-0,02;0,31;0,40
41,920;-0,02;0,31;-0,47
41,930;-0,02;0,29;-0,67
41,940;-0,01;0,29;-0,09
41,950;-0,01;0,29;0,49
41,960;-0,01;0,30;0,35
41,970;0,00;0,30;-0,37
41,980;-5,98E-4;0,29;-1,08
41,990;0,00;0,28;-1,33
42,000;0,00;0,26;-1,33
42,010;0,01;0,25;-1,33
42,020;0,01;0,24;-1,37
42,030;0,01;0,22;-1,51
42,040;0,01;0,21;-1,67
42,050;0,02;0,19;-1,73
42,060;0,02;0,17;-1,63
42,070;0,02;0,16;-1,55
42,080;0,02;0,15;-1,79
42,090;0,02;0,13;-2,09
42,100;0,02;0,10;-2,20
42,110;0,02;0,08;-2,15
42,120;0,03;0,06;-2,14
42,130;0,03;0,04;-2,20
42,140;0,03;0,01;-2,16
42,150;0,03;-0,01;-2,06
42,160;0,03;-0,03;-2,01
42,170;0,03;-0,05;-2,00
42,180;0,03;-0,07;-2,04
42,190;0,02;-0,09;-2,19
42,200;0,02;-0,11;-2,35
42,210;0,02;-0,14;-2,28
42,220;0,02;-0,16;-1,89
42,230;0,02;-0,17;-1,58
42,240;0,02;-0,18;-1,57
42,250;0,02;-0,20;-1,65
42,260;0,01;-0,22;-1,38
42,270;0,01;-0,23;-0,96
42,280;0,01;-0,24;-0,89
42,290;0,01;-0,25;-1,14
42,300;0,00;-0,26;-1,31
42,310;7,26E-4;-0,28;-1,13
42,320;0,00;-0,29;-0,80
42,330;-0,01;-0,29;-0,40
42,340;-0,01;-0,30;-0,20
42,350;-0,01;-0,29;-0,05
42,360;-0,01;-0,30;-0,02
42,370;-0,02;-0,29;0,17
42,380;-0,02;-0,30;0,46
42,390;-0,02;-0,28;0,66
42,400;-0,03;-0,28;0,77
42,410;-0,03;-0,27;0,66
42,420;-0,03;-0,26;0,86
42,430;-0,03;-0,26;0,91
42,440;-0,04;-0,24;0,93
42,450;-0,04;-0,24;1,27
42,460;-0,04;-0,23;2,23
42,470;-0,04;-0,20;3,19
42,480;-0,04;-0,15;2,80
42,490;-0,05;-0,13;1,81
42,500;-0,05;-0,13;1,28
42,510;-0,05;-0,11;1,50
42,520;-0,05;-0,09;1,28
42,530;-0,05;-0,07;0,71
42,540;-0,05;-0,09;1,42
42,550;-0,05;-0,07;3,00
42,560;-0,05;-0,01;3,94
42,570;-0,05;0,03;2,94
42,580;-0,05;0,05;1,83
42,590;-0,05;0,05;2,20
42,600;-0,05;0,08;2,83
42,610;-0,05;0,13;2,71
42,620;-0,05;0,14;1,47
42,630;-0,05;0,15;0,86
42,640;-0,05;0,15;1,47
42,650;-0,04;0,17;2,28
42,660;-0,04;0,21;2,49
42,670;-0,04;0,23;1,77
42,680;-0,04;0,24;1,03
42,690;-0,03;0,25;0,67
42,700;-0,03;0,25;0,61
42,710;-0,03;0,26;0,75
42,720;-0,03;0,27;0,95
42,730;-0,02;0,28;1,06
42,740;-0,02;0,29;0,89
42,750;-0,02;0,30;0,47
42,760;-0,02;0,30;-0,06
42,770;-0,01;0,30;-0,51
42,780;-0,01;0,29;-0,68
42,790;-0,01;0,28;-0,54
42,800;0,00;0,27;-0,28
42,810;0,00;0,28;-0,30
42,820;0,00;0,27;-0,72
42,830;0,00;0,26;-1,22
42,840;0,01;0,24;-1,48
42,850;0,01;0,23;-1,44
42,860;0,01;0,22;-1,29
42,870;0,01;0,20;-1,27
42,880;0,02;0,19;-1,41
42,890;0,02;0,18;-1,65
42,900;0,02;0,16;-1,85
42,910;0,02;0,14;-1,95
42,920;0,02;0,12;-2,04
42,930;0,02;0,10;-2,14
42,940;0,02;0,08;-2,21
42,950;0,02;0,05;-2,11
42,960;0,02;0,03;-1,96
42,970;0,02;0,02;-1,95
42,980;0,03;0,00;-2,10
42,990;0,02;-0,03;-2,16
43,000;0,02;-0,05;-2,02
43,010;0,02;-0,07;-1,86
43,020;0,02;-0,08;-1,85
43,030;0,02;-0,10;-2,00
43,040;0,02;-0,12;-2,11
43,050;0,02;-0,15;-2,08
43,060;0,02;-0,17;-1,85
43,070;0,02;-0,19;-1,50
43,080;0,01;-0,20;-1,29
43,090;0,01;-0,21;-1,29
43,100;0,01;-0,22;-1,35
43,110;0,01;-0,24;-1,26
43,120;0,01;-0,25;-1,07
43,130;0,00;-0,26;-0,87
43,140;3,97E-4;-0,27;-0,73
43,150;0,00;-0,27;-0,63
43,160;-0,01;-0,28;-0,53
43,170;-0,01;-0,28;-0,45
43,180;-0,01;-0,29;-0,22
43,190;-0,01;-0,29;0,07
43,200;-0,02;-0,28;0,37
43,210;-0,02;-0,28;0,53
43,220;-0,02;-0,27;0,52
43,230;-0,03;-0,27;0,61
43,240;-0,03;-0,26;0,74
43,250;-0,03;-0,25;1,04
43,260;-0,03;-0,25;1,24
43,270;-0,04;-0,23;1,30
43,280;-0,04;-0,22;1,23
43,290;-0,04;-0,20;1,34
43,300;-0,04;-0,19;1,97
43,310;-0,04;-0,17;2,59
43,320;-0,04;-0,13;2,54
43,330;-0,05;-0,11;1,77
43,340;-0,05;-0,10;1,05
43,350;-0,05;-0,10;1,04
43,360;-0,05;-0,08;1,81
43,370;-0,05;-0,06;2,66
43,380;-0,05;-0,03;2,95
43,390;-0,05;0,00;2,52
43,400;-0,05;0,02;2,06
43,410;-0,05;0,04;2,01
43,420;-0,05;0,06;2,01
43,430;-0,05;0,08;2,01
43,440;-0,05;0,10;1,96
43,450;-0,05;0,12;1,89
43,460;-0,05;0,14;1,50
43,470;-0,04;0,15;1,21
43,480;-0,04;0,16;1,59
43,490;-0,04;0,18;2,10
43,500;-0,04;0,21;2,14
43,510;-0,04;0,23;1,61
43,520;-0,03;0,24;1,07
43,530;-0,03;0,25;0,77
43,540;-0,03;0,25;0,66
43,550;-0,03;0,26;0,76
43,560;-0,02;0,27;0,87
43,570;-0,02;0,28;0,75
43,580;-0,02;0,29;0,36
43,590;-0,02;0,29;-0,03
43,600;-0,01;0,28;-0,23
43,610;-0,01;0,28;-0,32
43,620;-0,01;0,28;-0,46
43,630;0,00;0,27;-0,69
43,640;0,00;0,26;-0,95
43,650;0,00;0,25;-1,05
43,660;0,00;0,24;-1,00
43,670;0,01;0,23;-0,98
43,680;0,01;0,22;-1,17
43,690;0,01;0,21;-1,43
43,700;0,01;0,19;-1,49
43,710;0,01;0,18;-1,38
43,720;0,02;0,17;-1,40
43,730;0,02;0,15;-1,69
43,740;0,02;0,13;-2,00
43,750;0,02;0,11;-2,10
43,760;0,02;0,09;-2,06
43,770;0,02;0,07;-2,00
43,780;0,02;0,05;-2,05
43,790;0,02;0,03;-2,11
43,800;0,02;0,01;-2,07
43,810;0,02;-0,01;-1,92
43,820;0,02;-0,03;-1,77
43,830;0,02;-0,05;-1,76
43,840;0,02;-0,06;-1,85
43,850;0,02;-0,08;-1,99
43,860;0,02;-0,10;-2,16
43,870;0,02;-0,13;-2,13
43,880;0,02;-0,15;-1,85
43,890;0,02;-0,17;-1,45
43,900;0,01;-0,18;-1,28
43,910;0,01;-0,19;-1,39
43,920;0,01;-0,21;-1,40
43,930;0,01;-0,22;-1,21
43,940;0,01;-0,23;-1,00
43,950;0,00;-0,24;-1,05
43,960;0,00;-0,25;-1,12
43,970;-4,64E-4;-0,26;-0,94
43,980;0,00;-0,27;-0,59
43,990;-0,01;-0,27;-0,39
44,000;-0,01;-0,27;-0,30
44,010;-0,01;-0,28;-0,12
44,020;-0,01;-0,28;0,18
44,030;-0,02;-0,28;0,38
44,040;-0,02;-0,27;0,46
44,050;-0,02;-0,27;0,66
44,060;-0,02;-0,26;0,76
44,070;-0,03;-0,25;0,86
44,080;-0,03;-0,24;0,90
44,090;-0,03;-0,23;0,99
44,100;-0,03;-0,22;1,13
44,110;-0,04;-0,21;1,39
44,120;-0,04;-0,20;2,03
44,130;-0,04;-0,17;2,46
44,140;-0,04;-0,14;2,25
44,150;-0,04;-0,12;1,61
44,160;-0,04;-0,11;1,15
44,170;-0,05;-0,10;1,09
44,180;-0,05;-0,09;1,25
44,190;-0,05;-0,08;1,81
44,200;-0,05;-0,06;2,60
44,210;-0,05;-0,02;3,04
44,220;-0,05;0,01;2,67
44,230;-0,05;0,03;2,02
44,240;-0,05;0,04;1,77
44,250;-0,05;0,06;1,71
44,260;-0,05;0,09;1,80
44,270;-0,05;0,10;1,95
44,280;-0,05;0,12;2,12
44,290;-0,04;0,14;1,86
44,300;-0,04;0,16;1,25
44,310;-0,04;0,17;1,12
44,320;-0,04;0,18;1,50
44,330;-0,04;0,20;1,87
44,340;-0,03;0,22;1,75
44,350;-0,03;0,23;1,36
44,360;-0,03;0,25;1,02
44,370;-0,03;0,25;0,81
44,380;-0,02;0,26;0,77
44,390;-0,02;0,27;0,70
44,400;-0,02;0,28;0,37
44,410;-0,02;0,28;-0,08
44,420;-0,01;0,27;-0,29
44,430;-0,01;0,27;-0,24
44,440;-0,01;0,27;-0,23
44,450;-0,01;0,27;-0,37
44,460;0,00;0,26;-0,55
44,470;-7,55E-4;0,26;-0,79
44,480;0,00;0,25;-1,08
44,490;0,00;0,23;-1,29
44,500;0,01;0,22;-1,30
44,510;0,01;0,21;-1,20
44,520;0,01;0,20;-1,14
44,530;0,01;0,18;-1,17
44,540;0,01;0,17;-1,36
44,550;0,02;0,16;-1,65
44,560;0,02;0,14;-1,86
44,570;0,02;0,12;-1,86
44,580;0,02;0,10;-1,85
44,590;0,02;0,09;-2,00
44,600;0,02;0,06;-2,11
44,610;0,02;0,04;-2,02
44,620;0,02;0,02;-1,86
44,630;0,02;0,00;-1,86
44,640;0,02;-0,02;-1,92
44,650;0,02;-0,04;-1,87
44,660;0,02;-0,05;-1,81
44,670;0,02;-0,07;-1,86
44,680;0,02;-0,09;-1,96
44,690;0,02;-0,11;-2,01
44,700;0,02;-0,13;-2,02
44,710;0,02;-0,15;-1,90
44,720;0,02;-0,17;-1,56
44,730;0,01;-0,18;-1,25
44,740;0,01;-0,19;-1,15
44,750;0,01;-0,21;-1,16
44,760;0,01;-0,22;-1,02
44,770;0,00;-0,23;-0,85
44,780;0,00;-0,23;-0,95
44,790;5,54E-4;-0,24;-1,07
44,800;0,00;-0,26;-0,94
44,810;0,00;-0,26;-0,56
44,820;-0,01;-0,27;-0,21
44,830;-0,01;-0,27;-0,01
44,840;-0,01;-0,27;0,09
44,850;-0,02;-0,26;0,14
44,860;-0,02;-0,26;0,18
44,870;-0,02;-0,26;0,32
44,880;-0,02;-0,26;0,52
44,890;-0,03;-0,25;0,60
44,900;-0,03;-0,24;0,84
44,910;-0,03;-0,24;1,18
44,920;-0,03;-0,22;1,40
44,930;-0,04;-0,20;1,20
44,940;-0,04;-0,20;1,07
44,950;-0,04;-0,19;1,54
44,960;-0,04;-0,17;2,14
44,970;-0,04;-0,14;2,28
44,980;-0,04;-0,12;1,85
44,990;-0,04;-0,10;1,39
45,000;-0,05;-0,09;1,35
45,010;-0,05;-0,08;1,87
45,020;-0,05;-0,06;2,48
45,030;-0,05;-0,02;2,57
45,040;-0,05;0,00;2,08
45,050;-0,05;0,01;1,76
45,060;-0,05;0,03;1,90
45,070;-0,05;0,05;2,10
45,080;-0,05;0,07;2,12
45,090;-0,05;0,09;1,84
45,100;-0,05;0,11;1,49
45,110;-0,04;0,12;1,35
45,120;-0,04;0,13;1,78
45,130;-0,04;0,16;2,31
45,140;-0,04;0,19;2,15
45,150;-0,04;0,21;1,42
45,160;-0,04;0,21;0,86
45,170;-0,03;0,22;0,84
45,180;-0,03;0,23;1,05
45,190;-0,03;0,24;1,07
45,200;-0,03;0,25;0,79
45,210;-0,02;0,26;0,40
45,220;-0,02;0,26;0,14
45,230;-0,02;0,26;0,14
45,240;-0,02;0,26;0,20
45,250;-0,01;0,26;0,07
45,260;-0,01;0,26;-0,22
45,270;-0,01;0,26;-0,43
45,280;-0,01;0,25;-0,43
45,290;0,00;0,25;-0,37
45,300;-5,22E-5;0,25;-0,50
45,310;0,00;0,24;-0,82
45,320;0,00;0,23;-1,21
45,330;0,01;0,22;-1,52
45,340;0,01;0,20;-1,63
45,350;0,01;0,18;-1,54
45,360;0,01;0,17;-1,34
45,370;0,01;0,16;-1,23
45,380;0,02;0,14;-1,31
45,390;0,02;0,13;-1,55
45,400;0,02;0,11;-1,84
45,410;0,02;0,09;-2,09
45,420;0,02;0,07;-2,20
45,430;0,02;0,05;-2,16
45,440;0,02;0,03;-2,02
45,450;0,02;0,01;-1,83
45,460;0,02;-0,01;-1,63
45,470;0,02;-0,02;-1,52
45,480;0,02;-0,04;-1,61
45,490;0,02;-0,06;-1,80
45,500;0,02;-0,08;-1,99
45,510;0,02;-0,10;-2,16
45,520;0,02;-0,12;-2,13
45,530;0,02;-0,14;-1,80
45,540;0,02;-0,16;-1,40
45,550;0,01;-0,17;-1,24
45,560;0,01;-0,18;-1,29
45,570;0,01;-0,19;-1,30
45,580;0,01;-0,21;-1,16
45,590;0,01;-0,22;-1,06
45,600;0,00;-0,23;-0,97
45,610;0,00;-0,24;-0,87
45,620;-9,81E-4;-0,24;-0,78
45,630;0,00;-0,25;-0,63
45,640;-0,01;-0,26;-0,54
45,650;-0,01;-0,26;-0,40
45,660;-0,01;-0,27;-0,22
45,670;-0,01;-0,27;0,17
45,680;-0,02;-0,26;0,47
45,690;-0,02;-0,25;0,53
45,700;-0,02;-0,25;0,44
45,710;-0,02;-0,25;0,36
45,720;-0,03;-0,24;0,65
45,730;-0,03;-0,24;0,94
45,740;-0,03;-0,22;1,15
45,750;-0,03;-0,21;1,13
45,760;-0,04;-0,20;1,34
45,770;-0,04;-0,19;2,03
45,780;-0,04;-0,16;2,46
45,790;-0,04;-0,13;2,21
45,800;-0,04;-0,12;1,47
45,810;-0,04;-0,11;1,00
45,820;-0,04;-0,10;0,99
45,830;-0,05;-0,09;1,20
45,840;-0,05;-0,08;1,77
45,850;-0,05;-0,06;2,47
45,860;-0,05;-0,02;2,75
45,870;-0,05;0,01;2,37
45,880;-0,05;0,02;1,91
45,890;-0,05;0,04;1,90
45,900;-0,05;0,06;2,10
45,910;-0,05;0,08;2,13
45,920;-0,04;0,10;1,79
45,930;-0,04;0,12;1,39
45,940;-0,04;0,13;1,26
45,950;-0,04;0,14;1,64
45,960;-0,04;0,16;2,11
45,970;-0,04;0,19;2,00
45,980;-0,04;0,21;1,42
45,990;-0,03;0,21;0,96
46,000;-0,03;0,22;0,91
46,010;-0,03;0,23;0,92
46,020;-0,03;0,24;0,73
46,030;-0,02;0,25;0,49
46,040;-0,02;0,25;0,34
46,050;-0,02;0,25;0,29
46,060;-0,02;0,26;0,29
46,070;-0,01;0,26;0,25
46,080;-0,01;0,26;0,08
46,090;-0,01;0,26;-0,26
46,100;-0,01;0,26;-0,56
46,110;0,00;0,25;-0,67
46,120;0,00;0,24;-0,65
46,130;0,00;0,24;-0,79
46,140;0,00;0,23;-1,08
46,150;0,01;0,22;-1,33
46,160;0,01;0,20;-1,39
46,170;0,01;0,19;-1,29
46,180;0,01;0,18;-1,23
46,190;0,01;0,16;-1,31
46,200;0,02;0,15;-1,56
46,210;0,02;0,13;-1,76
46,220;0,02;0,11;-1,82
46,230;0,02;0,10;-1,77
46,240;0,02;0,08;-1,75
46,250;0,02;0,06;-1,90
46,260;0,02;0,04;-2,05
46,270;0,02;0,02;-2,07
46,280;0,02;0,00;-1,88
46,290;0,02;-0,02;-1,67
46,300;0,02;-0,03;-1,66
46,310;0,02;-0,05;-1,80
46,320;0,02;-0,07;-1,96
46,330;0,02;-0,09;-1,97
46,340;0,02;-0,11;-1,88
46,350;0,02;-0,13;-1,74
46,360;0,02;-0,14;-1,59
46,370;0,01;-0,16;-1,49
46,380;0,01;-0,17;-1,40
46,390;0,01;-0,19;-1,26
46,400;0,01;-0,20;-1,06
46,410;0,01;-0,21;-0,96
46,420;0,00;-0,22;-0,96
46,430;0,00;-0,23;-0,92
46,440;-1,50E-4;-0,24;-0,82
46,450;0,00;-0,24;-0,77
46,460;0,00;-0,25;-0,74
46,470;-0,01;-0,26;-0,51
46,480;-0,01;-0,26;-0,12
46,490;-0,01;-0,26;0,19
46,500;-0,02;-0,26;0,24
46,510;-0,02;-0,26;0,23
46,520;-0,02;-0,26;0,36
46,530;-0,02;-0,25;0,61
46,540;-0,03;-0,24;0,82
46,550;-0,03;-0,23;0,77
46,560;-0,03;-0,22;0,70
46,570;-0,03;-0,22;0,92
46,580;-0,03;-0,21;1,45
46,590;-0,04;-0,19;1,96
46,600;-0,04;-0,17;2,03
46,610;-0,04;-0,15;1,78
46,620;-0,04;-0,13;1,58
46,630;-0,04;-0,12;1,57
46,640;-0,04;-0,10;1,68
46,650;-0,04;-0,08;1,64
46,660;-0,05;-0,07;1,47
46,670;-0,05;-0,06;1,60
46,680;-0,05;-0,04;1,98
46,690;-0,05;-0,01;2,35
46,700;-0,05;0,01;2,26
46,710;-0,05;0,03;2,05
46,720;-0,05;0,05;2,10
46,730;-0,05;0,07;2,06
46,740;-0,05;0,10;1,97
46,750;-0,04;0,11;1,82
46,760;-0,04;0,13;1,79
46,770;-0,04;0,15;1,52
46,780;-0,04;0,16;1,00
46,790;-0,04;0,17;0,96
46,800;-0,04;0,17;1,45
46,810;-0,03;0,20;1,92
46,820;-0,03;0,22;1,77
46,830;-0,03;0,23;1,13
46,840;-0,03;0,24;0,63
46,850;-0,03;0,24;0,47
46,860;-0,02;0,25;0,52
46,870;-0,02;0,25;0,53
46,880;-0,02;0,26;0,44
46,890;-0,02;0,26;0,30
46,900;-0,01;0,27;0,11
46,910;-0,01;0,27;-0,08
46,920;-0,01;0,26;-0,31
46,930;0,00;0,26;-0,55
46,940;0,00;0,25;-0,79
46,950;6,50E-4;0,24;-0,99
46,960;0,00;0,23;-1,09
